year,iter,data,scenario,biol,code,metric
2048,498,7088.52868835104,om11_3,CJM,tun45,SB
2049,498,7637.23741989909,om11_3,CJM,tun45,SB
2050,498,7867.72909299364,om11_3,CJM,tun45,SB
2025,37,1385.8907626811,om11_3,CJM,tun45,C
2026,37,1193.92197554879,om11_3,CJM,tun45,C
2027,37,1147.35001681102,om11_3,CJM,tun45,C
2028,37,1169.9815425047,om11_3,CJM,tun45,C
2029,37,1274.66502740487,om11_3,CJM,tun45,C
2030,37,1463.63465345562,om11_3,CJM,tun45,C
2031,37,1592.69594638064,om11_3,CJM,tun45,C
2032,37,1871.67042501308,om11_3,CJM,tun45,C
2033,37,1844.68479448621,om11_3,CJM,tun45,C
2034,37,2057.15055020055,om11_3,CJM,tun45,C
2035,37,1783.32057497009,om11_3,CJM,tun45,C
2036,37,1597.93233250924,om11_3,CJM,tun45,C
2037,37,1624.88759820768,om11_3,CJM,tun45,C
2038,37,1630.03086641796,om11_3,CJM,tun45,C
2039,37,1521.16382589856,om11_3,CJM,tun45,C
2040,37,1672.17811975021,om11_3,CJM,tun45,C
2041,37,1902.87408501484,om11_3,CJM,tun45,C
2042,37,1994.66319211382,om11_3,CJM,tun45,C
2043,37,2009.16922142599,om11_3,CJM,tun45,C
2044,37,1994.0930188086,om11_3,CJM,tun45,C
2045,37,1927.00281059283,om11_3,CJM,tun45,C
2046,37,1789.29175159488,om11_3,CJM,tun45,C
2047,37,1975.31597271539,om11_3,CJM,tun45,C
2048,37,2053.46221930448,om11_3,CJM,tun45,C
2049,37,2024.21859228353,om11_3,CJM,tun45,C
2050,37,2063.01939590024,om11_3,CJM,tun45,C
2025,65,1385.8907626811,om11_3,CJM,tun45,C
2026,65,1212.90818301219,om11_3,CJM,tun45,C
2027,65,1145.97852226224,om11_3,CJM,tun45,C
2028,65,1045.8418972403,om11_3,CJM,tun45,C
2029,65,1204.24521274032,om11_3,CJM,tun45,C
2030,65,1360.06091014552,om11_3,CJM,tun45,C
2031,65,1502.19470040692,om11_3,CJM,tun45,C
2032,65,1551.07431952557,om11_3,CJM,tun45,C
2033,65,1812.65596779398,om11_3,CJM,tun45,C
2034,65,2065.00635133999,om11_3,CJM,tun45,C
2035,65,2052.27347051019,om11_3,CJM,tun45,C
2036,65,2021.8058441005,om11_3,CJM,tun45,C
2037,65,1982.42457092498,om11_3,CJM,tun45,C
2038,65,2066.6593530321,om11_3,CJM,tun45,C
2039,65,2034.69351237764,om11_3,CJM,tun45,C
2040,65,2034.15796981318,om11_3,CJM,tun45,C
2041,65,2086.19438608768,om11_3,CJM,tun45,C
2042,65,2066.06527723963,om11_3,CJM,tun45,C
2043,65,2059.85840799876,om11_3,CJM,tun45,C
2044,65,2059.40631619775,om11_3,CJM,tun45,C
2045,65,2013.44203381904,om11_3,CJM,tun45,C
2046,65,2042.75670625395,om11_3,CJM,tun45,C
2047,65,2083.27710195482,om11_3,CJM,tun45,C
2048,65,2018.23254258111,om11_3,CJM,tun45,C
2049,65,2010.8044495758,om11_3,CJM,tun45,C
2050,65,2051.06750774032,om11_3,CJM,tun45,C
2025,110,1385.8907626811,om11_3,CJM,tun45,C
2026,110,1188.91322967204,om11_3,CJM,tun45,C
2027,110,1197.07837611125,om11_3,CJM,tun45,C
2028,110,1196.22606305557,om11_3,CJM,tun45,C
2029,110,1348.35547806445,om11_3,CJM,tun45,C
2030,110,1552.04750409444,om11_3,CJM,tun45,C
2031,110,1756.45155778345,om11_3,CJM,tun45,C
2032,110,2061.30811738441,om11_3,CJM,tun45,C
2033,110,2068.34351253821,om11_3,CJM,tun45,C
2034,110,2046.47938009017,om11_3,CJM,tun45,C
2035,110,1997.7205653671,om11_3,CJM,tun45,C
2036,110,2018.90831893392,om11_3,CJM,tun45,C
2037,110,1902.80443716532,om11_3,CJM,tun45,C
2038,110,1797.89919912954,om11_3,CJM,tun45,C
2039,110,1557.56398498226,om11_3,CJM,tun45,C
2040,110,1345.51330189022,om11_3,CJM,tun45,C
2041,110,1133.1705732642,om11_3,CJM,tun45,C
2042,110,998.674207079476,om11_3,CJM,tun45,C
2043,110,474.934964714592,om11_3,CJM,tun45,C
2044,110,1.01452777052906e-05,om11_3,CJM,tun45,C
2045,110,1.01200700686538e-05,om11_3,CJM,tun45,C
2046,110,1.01213572923808e-05,om11_3,CJM,tun45,C
2047,110,1.01484802744375e-05,om11_3,CJM,tun45,C
2048,110,1.01307825174043e-05,om11_3,CJM,tun45,C
2049,110,1.01461112131106e-05,om11_3,CJM,tun45,C
2050,110,1.01374515232341e-05,om11_3,CJM,tun45,C
2025,151,1385.8907626811,om11_3,CJM,tun45,C
2026,151,1197.38872078274,om11_3,CJM,tun45,C
2027,151,1163.07758467069,om11_3,CJM,tun45,C
2028,151,1097.59948760872,om11_3,CJM,tun45,C
2029,151,1001.66763115353,om11_3,CJM,tun45,C
2030,151,1057.95851376639,om11_3,CJM,tun45,C
2031,151,1225.78760627685,om11_3,CJM,tun45,C
2032,151,1394.35402494911,om11_3,CJM,tun45,C
2033,151,1606.09186179595,om11_3,CJM,tun45,C
2034,151,1868.19119643914,om11_3,CJM,tun45,C
2035,151,2021.3194383344,om11_3,CJM,tun45,C
2036,151,2076.33691072589,om11_3,CJM,tun45,C
2037,151,2057.36299216406,om11_3,CJM,tun45,C
2038,151,1993.66632903579,om11_3,CJM,tun45,C
2039,151,2079.86463800646,om11_3,CJM,tun45,C
2040,151,2031.67262501715,om11_3,CJM,tun45,C
2041,151,2027.95099905797,om11_3,CJM,tun45,C
2042,151,2064.37757629969,om11_3,CJM,tun45,C
2043,151,1752.49262044749,om11_3,CJM,tun45,C
2044,151,1475.82036281758,om11_3,CJM,tun45,C
2045,151,1315.32696798152,om11_3,CJM,tun45,C
2046,151,1075.13141121814,om11_3,CJM,tun45,C
2047,151,598.959317349618,om11_3,CJM,tun45,C
2048,151,1.01164705020387e-05,om11_3,CJM,tun45,C
2049,151,1.00855898460407e-05,om11_3,CJM,tun45,C
2050,151,1.0098201808468e-05,om11_3,CJM,tun45,C
2025,158,1385.8907626811,om11_3,CJM,tun45,C
2026,158,1193.34491076353,om11_3,CJM,tun45,C
2027,158,1190.8094579413,om11_3,CJM,tun45,C
2028,158,1017.78095285233,om11_3,CJM,tun45,C
2029,158,1104.81570627056,om11_3,CJM,tun45,C
2030,158,1144.79179246326,om11_3,CJM,tun45,C
2031,158,1042.13210449324,om11_3,CJM,tun45,C
2032,158,1043.91089966369,om11_3,CJM,tun45,C
2033,158,1003.85694066617,om11_3,CJM,tun45,C
2034,158,1098.23974459712,om11_3,CJM,tun45,C
2035,158,1024.87127854648,om11_3,CJM,tun45,C
2036,158,1029.9747917319,om11_3,CJM,tun45,C
2037,158,867.491348520856,om11_3,CJM,tun45,C
2038,158,749.762237002332,om11_3,CJM,tun45,C
2039,158,624.469432797926,om11_3,CJM,tun45,C
2040,158,526.646669998064,om11_3,CJM,tun45,C
2041,158,556.542670882098,om11_3,CJM,tun45,C
2042,158,560.415697176053,om11_3,CJM,tun45,C
2043,158,536.376279724957,om11_3,CJM,tun45,C
2044,158,523.314284617517,om11_3,CJM,tun45,C
2045,158,593.046092148247,om11_3,CJM,tun45,C
2046,158,605.261208943731,om11_3,CJM,tun45,C
2047,158,631.043314276108,om11_3,CJM,tun45,C
2048,158,741.739098555295,om11_3,CJM,tun45,C
2049,158,846.71650352958,om11_3,CJM,tun45,C
2050,158,998.096151902601,om11_3,CJM,tun45,C
2025,165,1385.8907626811,om11_3,CJM,tun45,C
2026,165,1207.39999294435,om11_3,CJM,tun45,C
2027,165,1175.15558227301,om11_3,CJM,tun45,C
2028,165,1290.67223614634,om11_3,CJM,tun45,C
2029,165,1444.06010032047,om11_3,CJM,tun45,C
2030,165,1612.09422857275,om11_3,CJM,tun45,C
2031,165,1485.57161135812,om11_3,CJM,tun45,C
2032,165,1541.59958817165,om11_3,CJM,tun45,C
2033,165,1664.76510636634,om11_3,CJM,tun45,C
2034,165,1640.02427485589,om11_3,CJM,tun45,C
2035,165,1503.62178258337,om11_3,CJM,tun45,C
2036,165,1413.75779369816,om11_3,CJM,tun45,C
2037,165,1598.64589400956,om11_3,CJM,tun45,C
2038,165,1755.91562180908,om11_3,CJM,tun45,C
2039,165,1869.65177766994,om11_3,CJM,tun45,C
2040,165,1666.54422309452,om11_3,CJM,tun45,C
2041,165,1482.93471693961,om11_3,CJM,tun45,C
2042,165,1294.30317871541,om11_3,CJM,tun45,C
2043,165,1103.44582063241,om11_3,CJM,tun45,C
2044,165,916.565678899379,om11_3,CJM,tun45,C
2045,165,792.502401421928,om11_3,CJM,tun45,C
2046,165,675.433558916433,om11_3,CJM,tun45,C
2047,165,555.007189337373,om11_3,CJM,tun45,C
2048,165,484.311267760185,om11_3,CJM,tun45,C
2049,165,488.429305886092,om11_3,CJM,tun45,C
2050,165,492.898090368336,om11_3,CJM,tun45,C
2025,177,1385.8907626811,om11_3,CJM,tun45,C
2026,177,1201.50232681969,om11_3,CJM,tun45,C
2027,177,1179.62666511796,om11_3,CJM,tun45,C
2028,177,1120.92903687539,om11_3,CJM,tun45,C
2029,177,1116.33695262161,om11_3,CJM,tun45,C
2030,177,1272.5021003194,om11_3,CJM,tun45,C
2031,177,1499.91658451264,om11_3,CJM,tun45,C
2032,177,1641.96794827773,om11_3,CJM,tun45,C
2033,177,1398.31757326078,om11_3,CJM,tun45,C
2034,177,1198.62088197117,om11_3,CJM,tun45,C
2035,177,995.289176393383,om11_3,CJM,tun45,C
2036,177,903.699415811062,om11_3,CJM,tun45,C
2037,177,942.539609226885,om11_3,CJM,tun45,C
2038,177,869.086003899578,om11_3,CJM,tun45,C
2039,177,918.287266409855,om11_3,CJM,tun45,C
2040,177,867.388060629016,om11_3,CJM,tun45,C
2041,177,807.850053584672,om11_3,CJM,tun45,C
2042,177,672.006227838226,om11_3,CJM,tun45,C
2043,177,658.238368093422,om11_3,CJM,tun45,C
2044,177,682.234471935633,om11_3,CJM,tun45,C
2045,177,637.658664674424,om11_3,CJM,tun45,C
2046,177,673.968756321305,om11_3,CJM,tun45,C
2047,177,668.625603407335,om11_3,CJM,tun45,C
2048,177,634.694235423276,om11_3,CJM,tun45,C
2049,177,529.510475419564,om11_3,CJM,tun45,C
2050,177,465.191250560017,om11_3,CJM,tun45,C
2025,186,1385.8907626811,om11_3,CJM,tun45,C
2026,186,1216.95404188098,om11_3,CJM,tun45,C
2027,186,1159.39439162881,om11_3,CJM,tun45,C
2028,186,1051.15991240949,om11_3,CJM,tun45,C
2029,186,1061.50853408225,om11_3,CJM,tun45,C
2030,186,1177.10062256912,om11_3,CJM,tun45,C
2031,186,1270.48984516982,om11_3,CJM,tun45,C
2032,186,1473.17647640522,om11_3,CJM,tun45,C
2033,186,1686.22747427813,om11_3,CJM,tun45,C
2034,186,1956.96384208474,om11_3,CJM,tun45,C
2035,186,2031.19344679175,om11_3,CJM,tun45,C
2036,186,2005.12284462791,om11_3,CJM,tun45,C
2037,186,2004.54474099525,om11_3,CJM,tun45,C
2038,186,2040.5510265253,om11_3,CJM,tun45,C
2039,186,1915.17384860532,om11_3,CJM,tun45,C
2040,186,1879.52910795708,om11_3,CJM,tun45,C
2041,186,2033.06223025005,om11_3,CJM,tun45,C
2042,186,2017.07497880307,om11_3,CJM,tun45,C
2043,186,2028.61754739032,om11_3,CJM,tun45,C
2044,186,2012.45151692539,om11_3,CJM,tun45,C
2045,186,2012.31146253864,om11_3,CJM,tun45,C
2046,186,2057.46013541241,om11_3,CJM,tun45,C
2047,186,2005.55088364106,om11_3,CJM,tun45,C
2048,186,2047.81738708531,om11_3,CJM,tun45,C
2049,186,2053.51506167134,om11_3,CJM,tun45,C
2050,186,2015.55256250395,om11_3,CJM,tun45,C
2025,246,1385.8907626811,om11_3,CJM,tun45,C
2026,246,1243.46348919615,om11_3,CJM,tun45,C
2027,246,1151.08309946464,om11_3,CJM,tun45,C
2028,246,992.935927270704,om11_3,CJM,tun45,C
2029,246,1123.66209164765,om11_3,CJM,tun45,C
2030,246,1342.91274883143,om11_3,CJM,tun45,C
2031,246,1487.70316613869,om11_3,CJM,tun45,C
2032,246,1722.21721323895,om11_3,CJM,tun45,C
2033,246,1766.25025772722,om11_3,CJM,tun45,C
2034,246,1520.08344522807,om11_3,CJM,tun45,C
2035,246,1418.55325064344,om11_3,CJM,tun45,C
2036,246,1562.86101117085,om11_3,CJM,tun45,C
2037,246,1703.89850919892,om11_3,CJM,tun45,C
2038,246,1423.00074569458,om11_3,CJM,tun45,C
2039,246,1239.79763614174,om11_3,CJM,tun45,C
2040,246,1049.05004839568,om11_3,CJM,tun45,C
2041,246,1035.80955858103,om11_3,CJM,tun45,C
2042,246,1026.24101891753,om11_3,CJM,tun45,C
2043,246,979.669919486853,om11_3,CJM,tun45,C
2044,246,843.886320514225,om11_3,CJM,tun45,C
2045,246,841.878655739111,om11_3,CJM,tun45,C
2046,246,878.313533724331,om11_3,CJM,tun45,C
2047,246,953.224678584082,om11_3,CJM,tun45,C
2048,246,1026.91659631638,om11_3,CJM,tun45,C
2049,246,1201.25797171611,om11_3,CJM,tun45,C
2050,246,1407.35058644126,om11_3,CJM,tun45,C
2025,327,1385.8907626811,om11_3,CJM,tun45,C
2026,327,1230.90135955173,om11_3,CJM,tun45,C
2027,327,1161.9615588122,om11_3,CJM,tun45,C
2028,327,1156.20005945283,om11_3,CJM,tun45,C
2029,327,1325.02327909398,om11_3,CJM,tun45,C
2030,327,1524.67619805896,om11_3,CJM,tun45,C
2031,327,1776.85173599099,om11_3,CJM,tun45,C
2032,327,2029.58886619304,om11_3,CJM,tun45,C
2033,327,1991.4935259454,om11_3,CJM,tun45,C
2034,327,2043.02497274038,om11_3,CJM,tun45,C
2035,327,1996.11688888292,om11_3,CJM,tun45,C
2036,327,2037.01365428171,om11_3,CJM,tun45,C
2037,327,2015.01186670395,om11_3,CJM,tun45,C
2038,327,2019.85236148933,om11_3,CJM,tun45,C
2039,327,2013.06089410579,om11_3,CJM,tun45,C
2040,327,2042.65911060974,om11_3,CJM,tun45,C
2041,327,2061.73207995705,om11_3,CJM,tun45,C
2042,327,2007.51271602823,om11_3,CJM,tun45,C
2043,327,1761.71380784753,om11_3,CJM,tun45,C
2044,327,1479.79191387114,om11_3,CJM,tun45,C
2045,327,1269.83708888499,om11_3,CJM,tun45,C
2046,327,1083.58003102341,om11_3,CJM,tun45,C
2047,327,899.410748993783,om11_3,CJM,tun45,C
2048,327,784.823458473657,om11_3,CJM,tun45,C
2049,327,641.834160415739,om11_3,CJM,tun45,C
2050,327,565.884227622809,om11_3,CJM,tun45,C
2025,344,1385.8907626811,om11_3,CJM,tun45,C
2026,344,1239.32576514677,om11_3,CJM,tun45,C
2027,344,1173.52977321434,om11_3,CJM,tun45,C
2028,344,1369.56178184281,om11_3,CJM,tun45,C
2029,344,1563.44595535988,om11_3,CJM,tun45,C
2030,344,1773.10159668271,om11_3,CJM,tun45,C
2031,344,2073.79827109289,om11_3,CJM,tun45,C
2032,344,2011.5827394516,om11_3,CJM,tun45,C
2033,344,2042.19723031424,om11_3,CJM,tun45,C
2034,344,2034.51003573788,om11_3,CJM,tun45,C
2035,344,2019.85064927345,om11_3,CJM,tun45,C
2036,344,1997.87738475501,om11_3,CJM,tun45,C
2037,344,2024.6405724937,om11_3,CJM,tun45,C
2038,344,2089.36962428162,om11_3,CJM,tun45,C
2039,344,1994.46726072236,om11_3,CJM,tun45,C
2040,344,1992.78836719347,om11_3,CJM,tun45,C
2041,344,2068.85596613374,om11_3,CJM,tun45,C
2042,344,2089.11964778695,om11_3,CJM,tun45,C
2043,344,2072.88605639085,om11_3,CJM,tun45,C
2044,344,1998.33517415293,om11_3,CJM,tun45,C
2045,344,2083.21161587721,om11_3,CJM,tun45,C
2046,344,2029.68747311666,om11_3,CJM,tun45,C
2047,344,2015.21428936123,om11_3,CJM,tun45,C
2048,344,1992.93684080309,om11_3,CJM,tun45,C
2049,344,2076.19857781988,om11_3,CJM,tun45,C
2050,344,2034.04538315702,om11_3,CJM,tun45,C
2025,348,1385.8907626811,om11_3,CJM,tun45,C
2026,348,1233.12480054741,om11_3,CJM,tun45,C
2027,348,1185.86809744287,om11_3,CJM,tun45,C
2028,348,998.7213763071,om11_3,CJM,tun45,C
2029,348,1116.69064261219,om11_3,CJM,tun45,C
2030,348,1263.5013483465,om11_3,CJM,tun45,C
2031,348,1403.67030429513,om11_3,CJM,tun45,C
2032,348,1169.26514237904,om11_3,CJM,tun45,C
2033,348,1096.74252586418,om11_3,CJM,tun45,C
2034,348,1237.99354456836,om11_3,CJM,tun45,C
2035,348,1406.28917362996,om11_3,CJM,tun45,C
2036,348,1367.91443902697,om11_3,CJM,tun45,C
2037,348,1174.48723923014,om11_3,CJM,tun45,C
2038,348,997.627027056806,om11_3,CJM,tun45,C
2039,348,866.918585218937,om11_3,CJM,tun45,C
2040,348,401.255776730733,om11_3,CJM,tun45,C
2041,348,1.01084339162029e-05,om11_3,CJM,tun45,C
2042,348,1.01150045121343e-05,om11_3,CJM,tun45,C
2043,348,1.01046287663182e-05,om11_3,CJM,tun45,C
2044,348,1.01141041324805e-05,om11_3,CJM,tun45,C
2045,348,1.00751106722877e-05,om11_3,CJM,tun45,C
2046,348,1.00854191893237e-05,om11_3,CJM,tun45,C
2047,348,1.01094069333119e-05,om11_3,CJM,tun45,C
2048,348,1.01131781133026e-05,om11_3,CJM,tun45,C
2049,348,1.01043593484681e-05,om11_3,CJM,tun45,C
2050,348,1.00854851367079e-05,om11_3,CJM,tun45,C
2025,367,1385.8907626811,om11_3,CJM,tun45,C
2026,367,1243.5620917542,om11_3,CJM,tun45,C
2027,367,1166.18410130286,om11_3,CJM,tun45,C
2028,367,1239.46756985749,om11_3,CJM,tun45,C
2029,367,1483.69351882338,om11_3,CJM,tun45,C
2030,367,1645.90240144767,om11_3,CJM,tun45,C
2031,367,1521.63338878885,om11_3,CJM,tun45,C
2032,367,1333.6200240313,om11_3,CJM,tun45,C
2033,367,1101.53464711606,om11_3,CJM,tun45,C
2034,367,931.162336649537,om11_3,CJM,tun45,C
2035,367,818.472707323154,om11_3,CJM,tun45,C
2036,367,782.100856207977,om11_3,CJM,tun45,C
2037,367,799.122102771609,om11_3,CJM,tun45,C
2038,367,935.352090701982,om11_3,CJM,tun45,C
2039,367,972.367876775076,om11_3,CJM,tun45,C
2040,367,1118.58407467206,om11_3,CJM,tun45,C
2041,367,1255.98035394387,om11_3,CJM,tun45,C
2042,367,1480.50203104199,om11_3,CJM,tun45,C
2043,367,1688.8449015785,om11_3,CJM,tun45,C
2044,367,1925.47065644767,om11_3,CJM,tun45,C
2045,367,2008.91557373405,om11_3,CJM,tun45,C
2046,367,2047.04560498674,om11_3,CJM,tun45,C
2047,367,2040.59239808552,om11_3,CJM,tun45,C
2048,367,2082.67071168427,om11_3,CJM,tun45,C
2049,367,2071.21444834106,om11_3,CJM,tun45,C
2050,367,2038.68661829054,om11_3,CJM,tun45,C
2025,397,1385.8907626811,om11_3,CJM,tun45,C
2026,397,1234.71476105282,om11_3,CJM,tun45,C
2027,397,1168.14108355599,om11_3,CJM,tun45,C
2028,397,1130.94741179566,om11_3,CJM,tun45,C
2029,397,1339.97999305756,om11_3,CJM,tun45,C
2030,397,1507.26740897992,om11_3,CJM,tun45,C
2031,397,1733.76389552222,om11_3,CJM,tun45,C
2032,397,1476.39864016993,om11_3,CJM,tun45,C
2033,397,1254.36094862041,om11_3,CJM,tun45,C
2034,397,1492.3489516083,om11_3,CJM,tun45,C
2035,397,1685.37358592575,om11_3,CJM,tun45,C
2036,397,1857.86976248309,om11_3,CJM,tun45,C
2037,397,1635.37995766804,om11_3,CJM,tun45,C
2038,397,1574.66145814544,om11_3,CJM,tun45,C
2039,397,1458.69467818397,om11_3,CJM,tun45,C
2040,397,1682.64375830881,om11_3,CJM,tun45,C
2041,397,1804.52768839733,om11_3,CJM,tun45,C
2042,397,2033.72584018978,om11_3,CJM,tun45,C
2043,397,1701.78039116868,om11_3,CJM,tun45,C
2044,397,1.14572776422247e-05,om11_3,CJM,tun45,C
2045,397,1.01517572174327e-05,om11_3,CJM,tun45,C
2046,397,1.01726677130102e-05,om11_3,CJM,tun45,C
2047,397,1.01737395760215e-05,om11_3,CJM,tun45,C
2048,397,1.01643690361591e-05,om11_3,CJM,tun45,C
2049,397,1.01726364333075e-05,om11_3,CJM,tun45,C
2050,397,1.01760360913371e-05,om11_3,CJM,tun45,C
2025,498,1385.8907626811,om11_3,CJM,tun45,C
2026,498,1226.76598382885,om11_3,CJM,tun45,C
2027,498,1162.15756847954,om11_3,CJM,tun45,C
2028,498,1041.02093413826,om11_3,CJM,tun45,C
2029,498,1065.19485493193,om11_3,CJM,tun45,C
2030,498,1099.7864355391,om11_3,CJM,tun45,C
2031,498,972.615601977293,om11_3,CJM,tun45,C
2032,498,837.636161354647,om11_3,CJM,tun45,C
2033,498,967.026236738062,om11_3,CJM,tun45,C
2034,498,1048.72656778956,om11_3,CJM,tun45,C
2035,498,1208.27161726569,om11_3,CJM,tun45,C
2036,498,1187.86201448528,om11_3,CJM,tun45,C
2037,498,1403.04116381338,om11_3,CJM,tun45,C
2038,498,1606.48549699544,om11_3,CJM,tun45,C
2039,498,1877.63051375696,om11_3,CJM,tun45,C
2040,498,1788.49019329926,om11_3,CJM,tun45,C
2041,498,1487.74706354216,om11_3,CJM,tun45,C
2042,498,1350.5963131158,om11_3,CJM,tun45,C
2043,498,1265.94099540163,om11_3,CJM,tun45,C
2044,498,1073.3047003906,om11_3,CJM,tun45,C
2045,498,908.794026785402,om11_3,CJM,tun45,C
2046,498,780.091369132103,om11_3,CJM,tun45,C
2047,498,675.103916699041,om11_3,CJM,tun45,C
2048,498,667.817171034841,om11_3,CJM,tun45,C
2049,498,770.054836574243,om11_3,CJM,tun45,C
2050,498,872.138728708732,om11_3,CJM,tun45,C
2025,37,8593.12324912998,om11_3,CJM,tun43,SB
2026,37,9804.87431043525,om11_3,CJM,tun43,SB
2027,37,10811.437766596,om11_3,CJM,tun43,SB
2028,37,11500.8283422275,om11_3,CJM,tun43,SB
2029,37,11615.1218877718,om11_3,CJM,tun43,SB
2030,37,11034.9391455545,om11_3,CJM,tun43,SB
2031,37,10752.223162945,om11_3,CJM,tun43,SB
2032,37,10372.1307515026,om11_3,CJM,tun43,SB
2033,37,9360.62693517269,om11_3,CJM,tun43,SB
2034,37,8807.58471064423,om11_3,CJM,tun43,SB
2035,37,8422.56936342079,om11_3,CJM,tun43,SB
2036,37,9438.84112450229,om11_3,CJM,tun43,SB
2037,37,11426.2017634201,om11_3,CJM,tun43,SB
2038,37,12704.2924436381,om11_3,CJM,tun43,SB
2039,37,12997.5957719652,om11_3,CJM,tun43,SB
2040,37,12414.7606167882,om11_3,CJM,tun43,SB
2041,37,12467.2101860641,om11_3,CJM,tun43,SB
2042,37,12510.2630354732,om11_3,CJM,tun43,SB
2043,37,13007.357874908,om11_3,CJM,tun43,SB
2044,37,13676.826473072,om11_3,CJM,tun43,SB
2045,37,13492.7052860292,om11_3,CJM,tun43,SB
2046,37,12591.1596864667,om11_3,CJM,tun43,SB
2047,37,11732.4714928318,om11_3,CJM,tun43,SB
2048,37,11541.1341947733,om11_3,CJM,tun43,SB
2049,37,11846.9994128096,om11_3,CJM,tun43,SB
2050,37,11972.8334677593,om11_3,CJM,tun43,SB
2025,65,7734.49472637435,om11_3,CJM,tun43,SB
2026,65,8202.80204559414,om11_3,CJM,tun43,SB
2027,65,8191.85780689005,om11_3,CJM,tun43,SB
2028,65,8043.76354377181,om11_3,CJM,tun43,SB
2029,65,8618.42745645357,om11_3,CJM,tun43,SB
2030,65,10157.2325989103,om11_3,CJM,tun43,SB
2031,65,11091.7955580099,om11_3,CJM,tun43,SB
2032,65,11441.7531656536,om11_3,CJM,tun43,SB
2033,65,11374.0564394705,om11_3,CJM,tun43,SB
2034,65,11948.5839953572,om11_3,CJM,tun43,SB
2035,65,12167.339513262,om11_3,CJM,tun43,SB
2036,65,12497.2937725905,om11_3,CJM,tun43,SB
2037,65,12818.6716383466,om11_3,CJM,tun43,SB
2038,65,12865.1172871644,om11_3,CJM,tun43,SB
2039,65,12580.8893996093,om11_3,CJM,tun43,SB
2040,65,12429.2002984254,om11_3,CJM,tun43,SB
2041,65,12249.452057443,om11_3,CJM,tun43,SB
2042,65,11376.3694030814,om11_3,CJM,tun43,SB
2043,65,10708.948506448,om11_3,CJM,tun43,SB
2044,65,9846.68730485004,om11_3,CJM,tun43,SB
2045,65,9491.60079900532,om11_3,CJM,tun43,SB
2046,65,9583.16398521342,om11_3,CJM,tun43,SB
2047,65,8844.53981497495,om11_3,CJM,tun43,SB
2048,65,8372.73708376986,om11_3,CJM,tun43,SB
2049,65,8930.5137093196,om11_3,CJM,tun43,SB
2050,65,10061.3017545498,om11_3,CJM,tun43,SB
2025,110,9634.882166157,om11_3,CJM,tun43,SB
2026,110,10081.1703839715,om11_3,CJM,tun43,SB
2027,110,10055.6753404566,om11_3,CJM,tun43,SB
2028,110,10805.2282541752,om11_3,CJM,tun43,SB
2029,110,11335.4156079034,om11_3,CJM,tun43,SB
2030,110,11663.6143190806,om11_3,CJM,tun43,SB
2031,110,11500.1481392585,om11_3,CJM,tun43,SB
2032,110,10469.1559757038,om11_3,CJM,tun43,SB
2033,110,8859.15168492065,om11_3,CJM,tun43,SB
2034,110,7723.93833343924,om11_3,CJM,tun43,SB
2035,110,6572.03032577419,om11_3,CJM,tun43,SB
2036,110,5214.28934204012,om11_3,CJM,tun43,SB
2037,110,4059.88816597384,om11_3,CJM,tun43,SB
2038,110,3177.97615628475,om11_3,CJM,tun43,SB
2039,110,2327.40965949173,om11_3,CJM,tun43,SB
2040,110,1382.31202848572,om11_3,CJM,tun43,SB
2041,110,718.429887033744,om11_3,CJM,tun43,SB
2042,110,149.563407872033,om11_3,CJM,tun43,SB
2043,110,0,om11_3,CJM,tun43,SB
2044,110,0,om11_3,CJM,tun43,SB
2045,110,0,om11_3,CJM,tun43,SB
2046,110,0,om11_3,CJM,tun43,SB
2047,110,0,om11_3,CJM,tun43,SB
2048,110,0,om11_3,CJM,tun43,SB
2049,110,0,om11_3,CJM,tun43,SB
2050,110,0,om11_3,CJM,tun43,SB
2025,151,6742.27315938003,om11_3,CJM,tun43,SB
2026,151,6694.71915990019,om11_3,CJM,tun43,SB
2027,151,6309.96600669343,om11_3,CJM,tun43,SB
2028,151,7220.99445273672,om11_3,CJM,tun43,SB
2029,151,9209.85136916144,om11_3,CJM,tun43,SB
2030,151,11094.57355786,om11_3,CJM,tun43,SB
2031,151,12764.3740844674,om11_3,CJM,tun43,SB
2032,151,13156.4376680099,om11_3,CJM,tun43,SB
2033,151,12543.5824427442,om11_3,CJM,tun43,SB
2034,151,12306.6533688071,om11_3,CJM,tun43,SB
2035,151,11679.4092005203,om11_3,CJM,tun43,SB
2036,151,11003.7077358286,om11_3,CJM,tun43,SB
2037,151,10076.8792097836,om11_3,CJM,tun43,SB
2038,151,8773.60282567267,om11_3,CJM,tun43,SB
2039,151,7125.53729094298,om11_3,CJM,tun43,SB
2040,151,5442.68677505037,om11_3,CJM,tun43,SB
2041,151,4009.06808341084,om11_3,CJM,tun43,SB
2042,151,2698.21588880468,om11_3,CJM,tun43,SB
2043,151,1973.64972403231,om11_3,CJM,tun43,SB
2044,151,1355.06384717196,om11_3,CJM,tun43,SB
2045,151,835.200768168572,om11_3,CJM,tun43,SB
2046,151,315.718414584922,om11_3,CJM,tun43,SB
2047,151,0,om11_3,CJM,tun43,SB
2048,151,0,om11_3,CJM,tun43,SB
2049,151,0,om11_3,CJM,tun43,SB
2050,151,0,om11_3,CJM,tun43,SB
2025,158,7236.77187172129,om11_3,CJM,tun43,SB
