year,iter,data,scenario,biol,code,metric
2048,165,3862.58693558572,om21,Southern,tun43,SB
2049,165,4082.16852646658,om21,Southern,tun43,SB
2050,165,4041.81214085384,om21,Southern,tun43,SB
2025,177,6776.76997491541,om21,Southern,tun43,SB
2026,177,7520.7642110333,om21,Southern,tun43,SB
2027,177,7372.58559212195,om21,Southern,tun43,SB
2028,177,7252.12969286964,om21,Southern,tun43,SB
2029,177,7173.22065075332,om21,Southern,tun43,SB
2030,177,7110.76301646073,om21,Southern,tun43,SB
2031,177,6211.41140306699,om21,Southern,tun43,SB
2032,177,5558.91518304493,om21,Southern,tun43,SB
2033,177,5137.79883882729,om21,Southern,tun43,SB
2034,177,4307.16678918538,om21,Southern,tun43,SB
2035,177,4071.01263299388,om21,Southern,tun43,SB
2036,177,3881.40740526928,om21,Southern,tun43,SB
2037,177,3728.12746134009,om21,Southern,tun43,SB
2038,177,3485.82896296144,om21,Southern,tun43,SB
2039,177,3260.21698970448,om21,Southern,tun43,SB
2040,177,3409.62374833162,om21,Southern,tun43,SB
2041,177,3348.1276151375,om21,Southern,tun43,SB
2042,177,3415.07979264652,om21,Southern,tun43,SB
2043,177,3396.43030777372,om21,Southern,tun43,SB
2044,177,3581.4034207461,om21,Southern,tun43,SB
2045,177,3765.26001502956,om21,Southern,tun43,SB
2046,177,3788.88437096151,om21,Southern,tun43,SB
2047,177,3964.52291124308,om21,Southern,tun43,SB
2048,177,3921.32307347753,om21,Southern,tun43,SB
2049,177,4027.68775104316,om21,Southern,tun43,SB
2050,177,4149.79649000865,om21,Southern,tun43,SB
2025,186,5961.54350744512,om21,Southern,tun43,SB
2026,186,6307.89239791458,om21,Southern,tun43,SB
2027,186,6504.45471711643,om21,Southern,tun43,SB
2028,186,6608.99500641723,om21,Southern,tun43,SB
2029,186,6841.01787726815,om21,Southern,tun43,SB
2030,186,7037.33293636589,om21,Southern,tun43,SB
2031,186,6983.76234399748,om21,Southern,tun43,SB
2032,186,6668.6831884927,om21,Southern,tun43,SB
2033,186,6462.71338932404,om21,Southern,tun43,SB
2034,186,5944.14710438106,om21,Southern,tun43,SB
2035,186,5830.47062319337,om21,Southern,tun43,SB
2036,186,5426.68075103853,om21,Southern,tun43,SB
2037,186,5583.45470264263,om21,Southern,tun43,SB
2038,186,5476.64378452753,om21,Southern,tun43,SB
2039,186,5471.96448912891,om21,Southern,tun43,SB
2040,186,5697.15188399448,om21,Southern,tun43,SB
2041,186,5706.55110536603,om21,Southern,tun43,SB
2042,186,5587.64309388489,om21,Southern,tun43,SB
2043,186,5605.78494712527,om21,Southern,tun43,SB
2044,186,5680.67626891644,om21,Southern,tun43,SB
2045,186,5659.71280996229,om21,Southern,tun43,SB
2046,186,5454.17656416714,om21,Southern,tun43,SB
2047,186,5600.61778180782,om21,Southern,tun43,SB
2048,186,5442.83163166286,om21,Southern,tun43,SB
2049,186,5494.84573097629,om21,Southern,tun43,SB
2050,186,5546.56844719441,om21,Southern,tun43,SB
2025,246,7385.09099820289,om21,Southern,tun43,SB
2026,246,8229.6173863216,om21,Southern,tun43,SB
2027,246,8143.97252816363,om21,Southern,tun43,SB
2028,246,7802.88412691184,om21,Southern,tun43,SB
2029,246,7682.16244155344,om21,Southern,tun43,SB
2030,246,7371.44009493431,om21,Southern,tun43,SB
2031,246,6628.09635104414,om21,Southern,tun43,SB
2032,246,5714.62354063664,om21,Southern,tun43,SB
2033,246,5158.79999200936,om21,Southern,tun43,SB
2034,246,4350.91710752335,om21,Southern,tun43,SB
2035,246,4081.3537550126,om21,Southern,tun43,SB
2036,246,3548.85159959484,om21,Southern,tun43,SB
2037,246,3501.97939411128,om21,Southern,tun43,SB
2038,246,3264.05776549148,om21,Southern,tun43,SB
2039,246,3207.82873974552,om21,Southern,tun43,SB
2040,246,3360.66339969775,om21,Southern,tun43,SB
2041,246,3362.37338139531,om21,Southern,tun43,SB
2042,246,3290.80904767384,om21,Southern,tun43,SB
2043,246,3376.54936475057,om21,Southern,tun43,SB
2044,246,3580.01986205624,om21,Southern,tun43,SB
2045,246,3705.16792956454,om21,Southern,tun43,SB
2046,246,3719.72682833281,om21,Southern,tun43,SB
2047,246,3890.21313548811,om21,Southern,tun43,SB
2048,246,3933.72467794289,om21,Southern,tun43,SB
2049,246,4066.38512470476,om21,Southern,tun43,SB
2050,246,4112.00358918581,om21,Southern,tun43,SB
2025,327,4465.79603713606,om21,Southern,tun43,SB
2026,327,4941.6289982551,om21,Southern,tun43,SB
2027,327,5255.19993570321,om21,Southern,tun43,SB
2028,327,5882.76391234821,om21,Southern,tun43,SB
2029,327,6514.12886929048,om21,Southern,tun43,SB
2030,327,7156.2028108545,om21,Southern,tun43,SB
2031,327,7495.39997759749,om21,Southern,tun43,SB
2032,327,7652.38580602131,om21,Southern,tun43,SB
2033,327,8049.70588356405,om21,Southern,tun43,SB
2034,327,8013.97244004728,om21,Southern,tun43,SB
2035,327,7806.56340175564,om21,Southern,tun43,SB
2036,327,7708.13907682205,om21,Southern,tun43,SB
2037,327,7586.48341038269,om21,Southern,tun43,SB
2038,327,7494.58539499126,om21,Southern,tun43,SB
2039,327,7227.79771350375,om21,Southern,tun43,SB
2040,327,7483.27992056028,om21,Southern,tun43,SB
2041,327,7392.40246919473,om21,Southern,tun43,SB
2042,327,7269.36013620001,om21,Southern,tun43,SB
2043,327,7415.58515477642,om21,Southern,tun43,SB
2044,327,7666.04803672885,om21,Southern,tun43,SB
2045,327,7780.80216628041,om21,Southern,tun43,SB
2046,327,7540.17715574619,om21,Southern,tun43,SB
2047,327,7658.68928925103,om21,Southern,tun43,SB
2048,327,7450.80283349506,om21,Southern,tun43,SB
2049,327,7402.16442011718,om21,Southern,tun43,SB
2050,327,7779.71477834355,om21,Southern,tun43,SB
2025,344,5548.23153136738,om21,Southern,tun43,SB
2026,344,5699.54890312184,om21,Southern,tun43,SB
2027,344,5434.4919201748,om21,Southern,tun43,SB
2028,344,4994.67172410736,om21,Southern,tun43,SB
2029,344,4791.84020662738,om21,Southern,tun43,SB
2030,344,4466.95443731891,om21,Southern,tun43,SB
2031,344,3984.24829048499,om21,Southern,tun43,SB
2032,344,3445.60452842038,om21,Southern,tun43,SB
2033,344,3261.81718492691,om21,Southern,tun43,SB
2034,344,3002.09639453368,om21,Southern,tun43,SB
2035,344,2893.90116776755,om21,Southern,tun43,SB
2036,344,2720.99832351298,om21,Southern,tun43,SB
2037,344,2548.0016705369,om21,Southern,tun43,SB
2038,344,2510.62161216373,om21,Southern,tun43,SB
2039,344,2482.81617806527,om21,Southern,tun43,SB
2040,344,2591.72317291077,om21,Southern,tun43,SB
2041,344,2603.87485623776,om21,Southern,tun43,SB
2042,344,2505.65027081373,om21,Southern,tun43,SB
2043,344,2585.63559508029,om21,Southern,tun43,SB
2044,344,2603.83419543171,om21,Southern,tun43,SB
2045,344,2481.89194921663,om21,Southern,tun43,SB
2046,344,2410.99317301327,om21,Southern,tun43,SB
2047,344,2512.2792011206,om21,Southern,tun43,SB
2048,344,2491.83745272309,om21,Southern,tun43,SB
2049,344,2441.10974043868,om21,Southern,tun43,SB
2050,344,2532.89870689844,om21,Southern,tun43,SB
2025,348,4751.83802853673,om21,Southern,tun43,SB
2026,348,4780.03896899616,om21,Southern,tun43,SB
2027,348,5293.15004851001,om21,Southern,tun43,SB
2028,348,5988.30887511758,om21,Southern,tun43,SB
2029,348,6827.65480022476,om21,Southern,tun43,SB
2030,348,7772.35235306136,om21,Southern,tun43,SB
2031,348,8629.10744975434,om21,Southern,tun43,SB
2032,348,9345.0257453835,om21,Southern,tun43,SB
2033,348,9956.26875772838,om21,Southern,tun43,SB
2034,348,10029.4265124224,om21,Southern,tun43,SB
2035,348,10673.9288385478,om21,Southern,tun43,SB
2036,348,10996.6613092189,om21,Southern,tun43,SB
2037,348,11287.6003666077,om21,Southern,tun43,SB
2038,348,11431.8335810276,om21,Southern,tun43,SB
2039,348,11722.1568773699,om21,Southern,tun43,SB
2040,348,12260.994575588,om21,Southern,tun43,SB
2041,348,12582.3925078907,om21,Southern,tun43,SB
2042,348,12574.8874132226,om21,Southern,tun43,SB
2043,348,12966.3856243629,om21,Southern,tun43,SB
2044,348,13385.4531292019,om21,Southern,tun43,SB
2045,348,13931.3178861984,om21,Southern,tun43,SB
2046,348,13952.178380189,om21,Southern,tun43,SB
2047,348,14278.6170130383,om21,Southern,tun43,SB
2048,348,14266.1636900343,om21,Southern,tun43,SB
2049,348,14767.4942787837,om21,Southern,tun43,SB
2050,348,14830.4808768111,om21,Southern,tun43,SB
2025,367,5690.72778865621,om21,Southern,tun43,SB
2026,367,5826.95225189568,om21,Southern,tun43,SB
2027,367,5478.94501567894,om21,Southern,tun43,SB
2028,367,5335.64972897334,om21,Southern,tun43,SB
2029,367,5233.34912208489,om21,Southern,tun43,SB
2030,367,5140.37533721655,om21,Southern,tun43,SB
2031,367,4745.45791964958,om21,Southern,tun43,SB
2032,367,4327.20158592213,om21,Southern,tun43,SB
2033,367,4223.42380741093,om21,Southern,tun43,SB
2034,367,3870.75014690402,om21,Southern,tun43,SB
2035,367,3581.85477802224,om21,Southern,tun43,SB
2036,367,3447.77316036196,om21,Southern,tun43,SB
2037,367,3362.03713659618,om21,Southern,tun43,SB
2038,367,3239.46382436177,om21,Southern,tun43,SB
2039,367,3061.53935409973,om21,Southern,tun43,SB
2040,367,3146.59163758113,om21,Southern,tun43,SB
2041,367,3099.72186166997,om21,Southern,tun43,SB
2042,367,3032.4321431888,om21,Southern,tun43,SB
2043,367,3063.15148777065,om21,Southern,tun43,SB
2044,367,3231.11543083356,om21,Southern,tun43,SB
2045,367,3383.43378558148,om21,Southern,tun43,SB
2046,367,3431.86538136383,om21,Southern,tun43,SB
2047,367,3586.17324774625,om21,Southern,tun43,SB
2048,367,3485.51495062688,om21,Southern,tun43,SB
2049,367,3422.88203269891,om21,Southern,tun43,SB
2050,367,3556.89248941302,om21,Southern,tun43,SB
2025,397,6297.93312558754,om21,Southern,tun43,SB
2026,397,7168.9250076132,om21,Southern,tun43,SB
2027,397,7549.61361948694,om21,Southern,tun43,SB
2028,397,8051.60217430104,om21,Southern,tun43,SB
2029,397,8534.56204636793,om21,Southern,tun43,SB
2030,397,9124.86806182557,om21,Southern,tun43,SB
2031,397,8916.91436063712,om21,Southern,tun43,SB
2032,397,8950.25653075403,om21,Southern,tun43,SB
2033,397,9105.62710968671,om21,Southern,tun43,SB
2034,397,8730.03058259039,om21,Southern,tun43,SB
2035,397,8764.58503716822,om21,Southern,tun43,SB
2036,397,8739.48942294066,om21,Southern,tun43,SB
2037,397,8733.99033809843,om21,Southern,tun43,SB
2038,397,8538.74293491047,om21,Southern,tun43,SB
2039,397,8294.572370521,om21,Southern,tun43,SB
2040,397,8589.58522893384,om21,Southern,tun43,SB
2041,397,8387.44798195972,om21,Southern,tun43,SB
2042,397,8407.73920290846,om21,Southern,tun43,SB
2043,397,8165.57800693711,om21,Southern,tun43,SB
2044,397,8307.93515916557,om21,Southern,tun43,SB
2045,397,8412.88665504611,om21,Southern,tun43,SB
2046,397,8220.05036460935,om21,Southern,tun43,SB
2047,397,8383.46223082785,om21,Southern,tun43,SB
2048,397,8121.17614683108,om21,Southern,tun43,SB
2049,397,8151.72669714885,om21,Southern,tun43,SB
2050,397,8191.86916974728,om21,Southern,tun43,SB
2025,498,6651.19659827177,om21,Southern,tun43,SB
2026,498,6989.13359900296,om21,Southern,tun43,SB
2027,498,6921.85584878162,om21,Southern,tun43,SB
2028,498,6896.93295443048,om21,Southern,tun43,SB
2029,498,6818.00381596435,om21,Southern,tun43,SB
2030,498,6956.32561548418,om21,Southern,tun43,SB
2031,498,6314.81199515368,om21,Southern,tun43,SB
2032,498,5851.53809093912,om21,Southern,tun43,SB
2033,498,5564.41086271171,om21,Southern,tun43,SB
2034,498,4992.07649673198,om21,Southern,tun43,SB
2035,498,4858.35693318552,om21,Southern,tun43,SB
2036,498,4682.8566785047,om21,Southern,tun43,SB
2037,498,4579.95532264561,om21,Southern,tun43,SB
2038,498,4524.23974862718,om21,Southern,tun43,SB
2039,498,4480.75871211222,om21,Southern,tun43,SB
2040,498,4616.00295846393,om21,Southern,tun43,SB
2041,498,4612.79639278669,om21,Southern,tun43,SB
2042,498,4519.34124751295,om21,Southern,tun43,SB
2043,498,4524.33596728866,om21,Southern,tun43,SB
2044,498,4696.74531853607,om21,Southern,tun43,SB
2045,498,4852.26950411596,om21,Southern,tun43,SB
2046,498,4692.69003195822,om21,Southern,tun43,SB
2047,498,4698.72196391721,om21,Southern,tun43,SB
2048,498,4488.73963129757,om21,Southern,tun43,SB
2049,498,4517.8725619117,om21,Southern,tun43,SB
2050,498,4626.26448605703,om21,Southern,tun43,SB
2025,37,1174.4825631311,om21,Southern,tun43,C
2026,37,1122.1187926548,om21,Southern,tun43,C
2027,37,1130.98575985845,om21,Southern,tun43,C
2028,37,1202.55136379569,om21,Southern,tun43,C
2029,37,1224.07462333982,om21,Southern,tun43,C
2030,37,1222.88787228383,om21,Southern,tun43,C
2031,37,1074.25970464408,om21,Southern,tun43,C
2032,37,1061.979969644,om21,Southern,tun43,C
2033,37,955.563480564583,om21,Southern,tun43,C
2034,37,968.798034809306,om21,Southern,tun43,C
2035,37,889.573845598353,om21,Southern,tun43,C
2036,37,832.501078500175,om21,Southern,tun43,C
2037,37,803.770227727767,om21,Southern,tun43,C
2038,37,821.53426979782,om21,Southern,tun43,C
2039,37,887.539796715566,om21,Southern,tun43,C
2040,37,879.780455373655,om21,Southern,tun43,C
2041,37,890.249963391265,om21,Southern,tun43,C
2042,37,850.387513302101,om21,Southern,tun43,C
2043,37,808.167798421873,om21,Southern,tun43,C
2044,37,758.777446853292,om21,Southern,tun43,C
2045,37,741.227009758893,om21,Southern,tun43,C
2046,37,744.113379299434,om21,Southern,tun43,C
2047,37,803.157670773694,om21,Southern,tun43,C
2048,37,832.967428244144,om21,Southern,tun43,C
2049,37,862.220173543702,om21,Southern,tun43,C
2050,37,819.789294342229,om21,Southern,tun43,C
2025,65,1174.4825631311,om21,Southern,tun43,C
2026,65,1063.03995466026,om21,Southern,tun43,C
2027,65,971.455845009453,om21,Southern,tun43,C
2028,65,905.888573244196,om21,Southern,tun43,C
2029,65,931.244156096661,om21,Southern,tun43,C
2030,65,955.668149552193,om21,Southern,tun43,C
2031,65,971.098826753589,om21,Southern,tun43,C
2032,65,967.154638352629,om21,Southern,tun43,C
2033,65,937.884630010702,om21,Southern,tun43,C
2034,65,957.439862193121,om21,Southern,tun43,C
2035,65,928.188878335287,om21,Southern,tun43,C
2036,65,936.091523699154,om21,Southern,tun43,C
2037,65,926.433747839427,om21,Southern,tun43,C
2038,65,994.044978348085,om21,Southern,tun43,C
2039,65,971.683643545711,om21,Southern,tun43,C
2040,65,921.568609852432,om21,Southern,tun43,C
2041,65,811.824963135633,om21,Southern,tun43,C
2042,65,772.601551570011,om21,Southern,tun43,C
2043,65,726.125086893287,om21,Southern,tun43,C
2044,65,770.997218681494,om21,Southern,tun43,C
2045,65,831.829342089467,om21,Southern,tun43,C
2046,65,894.709078537849,om21,Southern,tun43,C
2047,65,844.293704078631,om21,Southern,tun43,C
2048,65,816.325280721602,om21,Southern,tun43,C
2049,65,747.880226138151,om21,Southern,tun43,C
2050,65,685.434154221265,om21,Southern,tun43,C
2025,110,1174.4825631311,om21,Southern,tun43,C
2026,110,996.949058849131,om21,Southern,tun43,C
2027,110,931.423670565624,om21,Southern,tun43,C
2028,110,919.413196988273,om21,Southern,tun43,C
2029,110,1001.40184740815,om21,Southern,tun43,C
2030,110,1021.13303755158,om21,Southern,tun43,C
2031,110,1019.38964481483,om21,Southern,tun43,C
2032,110,1041.76668632918,om21,Southern,tun43,C
2033,110,1098.93300121082,om21,Southern,tun43,C
2034,110,1131.55587060495,om21,Southern,tun43,C
2035,110,1264.82439805926,om21,Southern,tun43,C
2036,110,1355.68271931561,om21,Southern,tun43,C
2037,110,1559.03512721237,om21,Southern,tun43,C
2038,110,1563.10820752429,om21,Southern,tun43,C
2039,110,1652.60133108848,om21,Southern,tun43,C
2040,110,1464.36812606692,om21,Southern,tun43,C
2041,110,1396.77401959818,om21,Southern,tun43,C
2042,110,1252.86503435057,om21,Southern,tun43,C
2043,110,1145.18886420625,om21,Southern,tun43,C
2044,110,1057.81391591259,om21,Southern,tun43,C
2045,110,1025.39647716209,om21,Southern,tun43,C
2046,110,1179.20594867292,om21,Southern,tun43,C
2047,110,1314.98843522642,om21,Southern,tun43,C
2048,110,1436.00536314282,om21,Southern,tun43,C
2049,110,1348.90216830364,om21,Southern,tun43,C
2050,110,1378.80997764997,om21,Southern,tun43,C
2025,151,1174.4825631311,om21,Southern,tun43,C
2026,151,1100.85758546904,om21,Southern,tun43,C
2027,151,1075.60518490971,om21,Southern,tun43,C
2028,151,1116.14045901288,om21,Southern,tun43,C
2029,151,1113.66046223633,om21,Southern,tun43,C
2030,151,1194.70704887059,om21,Southern,tun43,C
2031,151,1122.25533235798,om21,Southern,tun43,C
2032,151,1073.16573072119,om21,Southern,tun43,C
2033,151,1223.7319387458,om21,Southern,tun43,C
2034,151,1288.72153594168,om21,Southern,tun43,C
2035,151,1329.89423465539,om21,Southern,tun43,C
2036,151,1272.47424215081,om21,Southern,tun43,C
2037,151,1058.17571973152,om21,Southern,tun43,C
2038,151,971.366771407791,om21,Southern,tun43,C
2039,151,870.57406393139,om21,Southern,tun43,C
2040,151,933.377006601315,om21,Southern,tun43,C
2041,151,975.844831770829,om21,Southern,tun43,C
2042,151,979.403980668718,om21,Southern,tun43,C
2043,151,961.292051135994,om21,Southern,tun43,C
2044,151,957.198826981462,om21,Southern,tun43,C
2045,151,966.954372410505,om21,Southern,tun43,C
2046,151,966.839437639138,om21,Southern,tun43,C
2047,151,967.732766104899,om21,Southern,tun43,C
2048,151,923.286487143303,om21,Southern,tun43,C
2049,151,994.293275623993,om21,Southern,tun43,C
2050,151,931.80703632868,om21,Southern,tun43,C
2025,158,1174.4825631311,om21,Southern,tun43,C
2026,158,1125.55963218744,om21,Southern,tun43,C
2027,158,1228.35789429192,om21,Southern,tun43,C
2028,158,1412.61157804042,om21,Southern,tun43,C
2029,158,1624.50331533562,om21,Southern,tun43,C
2030,158,1669.18240456994,om21,Southern,tun43,C
2031,158,1669.18240456994,om21,Southern,tun43,C
2032,158,1641.14757449565,om21,Southern,tun43,C
2033,158,1669.18240456995,om21,Southern,tun43,C
2034,158,1662.0519091347,om21,Southern,tun43,C
2035,158,1642.39595560647,om21,Southern,tun43,C
2036,158,1665.23214898921,om21,Southern,tun43,C
2037,158,1642.66767411419,om21,Southern,tun43,C
2038,158,1429.03376469637,om21,Southern,tun43,C
2039,158,1256.67564580251,om21,Southern,tun43,C
2040,158,1057.7659729167,om21,Southern,tun43,C
2041,158,970.607326704072,om21,Southern,tun43,C
2042,158,964.884705239059,om21,Southern,tun43,C
2043,158,934.817805607913,om21,Southern,tun43,C
2044,158,1018.75730411266,om21,Southern,tun43,C
2045,158,1074.92235725992,om21,Southern,tun43,C
2046,158,1074.1944882737,om21,Southern,tun43,C
2047,158,1037.80214844372,om21,Southern,tun43,C
2048,158,1023.42677394553,om21,Southern,tun43,C
2049,158,1055.64940824131,om21,Southern,tun43,C
2050,158,1166.40238978788,om21,Southern,tun43,C
2025,165,1174.4825631311,om21,Southern,tun43,C
2026,165,1011.49582933718,om21,Southern,tun43,C
2027,165,1040.47577575017,om21,Southern,tun43,C
2028,165,1074.43067821695,om21,Southern,tun43,C
2029,165,1050.5239064755,om21,Southern,tun43,C
2030,165,1066.36756998177,om21,Southern,tun43,C
2031,165,1080.39657848801,om21,Southern,tun43,C
2032,165,1091.41266941106,om21,Southern,tun43,C
2033,165,1119.45115881691,om21,Southern,tun43,C
2034,165,1215.83769504464,om21,Southern,tun43,C
2035,165,1114.68005123248,om21,Southern,tun43,C
2036,165,1089.27736433092,om21,Southern,tun43,C
2037,165,969.738644472715,om21,Southern,tun43,C
2038,165,927.698896532005,om21,Southern,tun43,C
2039,165,931.064490800695,om21,Southern,tun43,C
2040,165,928.886199485162,om21,Southern,tun43,C
2041,165,948.264534622848,om21,Southern,tun43,C
2042,165,1078.36530764169,om21,Southern,tun43,C
2043,165,1046.47887834453,om21,Southern,tun43,C
2044,165,1068.31197321507,om21,Southern,tun43,C
2045,165,1001.01506339512,om21,Southern,tun43,C
2046,165,937.98462040186,om21,Southern,tun43,C
2047,165,921.178693525695,om21,Southern,tun43,C
2048,165,857.49749034552,om21,Southern,tun43,C
2049,165,859.352367427988,om21,Southern,tun43,C
2050,165,877.568915692911,om21,Southern,tun43,C
2025,177,1174.4825631311,om21,Southern,tun43,C
2026,177,1082.50939504151,om21,Southern,tun43,C
2027,177,1100.36189084988,om21,Southern,tun43,C
2028,177,1238.13194322856,om21,Southern,tun43,C
2029,177,1280.48735260964,om21,Southern,tun43,C
2030,177,1469.56060658878,om21,Southern,tun43,C
2031,177,1489.83198630204,om21,Southern,tun43,C
2032,177,1669.18240456994,om21,Southern,tun43,C
2033,177,1589.46831750995,om21,Southern,tun43,C
2034,177,1590.43977081783,om21,Southern,tun43,C
2035,177,1321.44484903131,om21,Southern,tun43,C
2036,177,1208.35369886423,om21,Southern,tun43,C
2037,177,1175.8413842659,om21,Southern,tun43,C
2038,177,1133.24480894466,om21,Southern,tun43,C
2039,177,1082.16425585905,om21,Southern,tun43,C
2040,177,988.620362563335,om21,Southern,tun43,C
2041,177,910.179955259769,om21,Southern,tun43,C
2042,177,898.046696993826,om21,Southern,tun43,C
2043,177,828.531963151549,om21,Southern,tun43,C
2044,177,820.062300071943,om21,Southern,tun43,C
2045,177,811.517417698987,om21,Southern,tun43,C
2046,177,843.892029688386,om21,Southern,tun43,C
2047,177,873.670152217409,om21,Southern,tun43,C
2048,177,856.882268807265,om21,Southern,tun43,C
2049,177,842.006468328574,om21,Southern,tun43,C
2050,177,867.863794906929,om21,Southern,tun43,C
2025,186,1174.4825631311,om21,Southern,tun43,C
2026,186,1023.60821783767,om21,Southern,tun43,C
2027,186,1026.35501312744,om21,Southern,tun43,C
2028,186,1026.36412250477,om21,Southern,tun43,C
2029,186,1153.40427129477,om21,Southern,tun43,C
2030,186,1215.15129551333,om21,Southern,tun43,C
2031,186,1266.69397107989,om21,Southern,tun43,C
2032,186,1397.71910619431,om21,Southern,tun43,C
2033,186,1559.95783256506,om21,Southern,tun43,C
2034,186,1592.79668650795,om21,Southern,tun43,C
2035,186,1592.35845066168,om21,Southern,tun43,C
2036,186,1425.19751942354,om21,Southern,tun43,C
2037,186,1312.9039362852,om21,Southern,tun43,C
2038,186,1231.49176975658,om21,Southern,tun43,C
2039,186,1200.27045079312,om21,Southern,tun43,C
2040,186,1139.60268798039,om21,Southern,tun43,C
2041,186,1136.42383054558,om21,Southern,tun43,C
2042,186,1199.87387281313,om21,Southern,tun43,C
2043,186,1241.49600148954,om21,Southern,tun43,C
2044,186,1376.21430757798,om21,Southern,tun43,C
2045,186,1367.98450130434,om21,Southern,tun43,C
2046,186,1343.19724595711,om21,Southern,tun43,C
2047,186,1222.40664240307,om21,Southern,tun43,C
2048,186,1325.37628583414,om21,Southern,tun43,C
2049,186,1180.6859707955,om21,Southern,tun43,C
2050,186,1139.0515432355,om21,Southern,tun43,C
2025,246,1174.4825631311,om21,Southern,tun43,C
2026,246,1090.91573658079,om21,Southern,tun43,C
2027,246,1111.79857252307,om21,Southern,tun43,C
