mp,statistic,metric,raw_value,preferred_direction,include,weight,years,summary,om_code,om_label,component,n_iter
PR+20 (MP32),C,Catch,1.51866566666029e-05,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR-20 (MP44),C,Catch,1.51866566666035e-05,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PRsym (MP46),C,Catch,1.51866566666032e-05,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR-30 (MP48),C,Catch,1.5186656666603e-05,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS+20 (MP29),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om23,"Two stocks, alternative assessment (om23)",North,500
HS-20 (MP43),CatchDrop20,Advice reductions >19% (%),0.00075,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om23,"Two stocks, alternative assessment (om23)",North,500
HSsym (MP45),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om23,"Two stocks, alternative assessment (om23)",North,500
HS-30 (MP47),CatchDrop20,Advice reductions >19% (%),0.00075,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om23,"Two stocks, alternative assessment (om23)",North,500
PR+20 (MP32),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om23,"Two stocks, alternative assessment (om23)",North,500
PR-20 (MP44),CatchDrop20,Advice reductions >19% (%),0.05375,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om23,"Two stocks, alternative assessment (om23)",North,500
PRsym (MP46),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om23,"Two stocks, alternative assessment (om23)",North,500
PR-30 (MP48),CatchDrop20,Advice reductions >19% (%),0.03675,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om23,"Two stocks, alternative assessment (om23)",North,500
HS+20 (MP29),Creduction,Mean catch reduction,6.91054555991313,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om23,"Two stocks, alternative assessment (om23)",North,500
PR+20 (MP32),Creduction,Mean catch reduction,7.46287502795476,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om23,"Two stocks, alternative assessment (om23)",North,500
HS-20 (MP43),Creduction,Mean catch reduction,6.78016452443071,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om23,"Two stocks, alternative assessment (om23)",North,500
PR-20 (MP44),Creduction,Mean catch reduction,7.59220366580402,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om23,"Two stocks, alternative assessment (om23)",North,500
HSsym (MP45),Creduction,Mean catch reduction,6.77955108557929,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om23,"Two stocks, alternative assessment (om23)",North,500
PRsym (MP46),Creduction,Mean catch reduction,7.55084170887978,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om23,"Two stocks, alternative assessment (om23)",North,500
HS-30 (MP47),Creduction,Mean catch reduction,6.63414058735025,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om23,"Two stocks, alternative assessment (om23)",North,500
PR-30 (MP48),Creduction,Mean catch reduction,7.37968912500919,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om23,"Two stocks, alternative assessment (om23)",North,500
HS+20 (MP29),FMSY,F / F[MSY],561802429152.877,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS-20 (MP43),FMSY,F / F[MSY],562466857535.906,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HSsym (MP45),FMSY,F / F[MSY],562230889029.463,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS-30 (MP47),FMSY,F / F[MSY],562230889029.463,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR+20 (MP32),FMSY,F / F[MSY],560011615624.647,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR-20 (MP44),FMSY,F / F[MSY],557310902068.152,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PRsym (MP46),FMSY,F / F[MSY],560011615624.647,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR-30 (MP48),FMSY,F / F[MSY],559747570216.975,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS+20 (MP29),IACC,IACC,6.50829390380636e-11,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS-20 (MP43),IACC,IACC,6.48481268683554e-11,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HSsym (MP45),IACC,IACC,6.48481268683554e-11,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS-30 (MP47),IACC,IACC,6.48481268683554e-11,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR+20 (MP32),IACC,IACC,6.85385082022094e-11,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR-20 (MP44),IACC,IACC,6.91458001966794e-11,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PRsym (MP46),IACC,IACC,6.91458001966794e-11,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR-30 (MP48),IACC,IACC,6.85385082022094e-11,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS+20 (MP29),SB0red,P(Kobe red),0.9862,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om23,"Two stocks, alternative assessment (om23)",North,500
PR+20 (MP32),SB0red,P(Kobe red),0.9628,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om23,"Two stocks, alternative assessment (om23)",North,500
HS-20 (MP43),SB0red,P(Kobe red),0.9882,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om23,"Two stocks, alternative assessment (om23)",North,500
PR-20 (MP44),SB0red,P(Kobe red),0.9614,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om23,"Two stocks, alternative assessment (om23)",North,500
HSsym (MP45),SB0red,P(Kobe red),0.987,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om23,"Two stocks, alternative assessment (om23)",North,500
PRsym (MP46),SB0red,P(Kobe red),0.9628,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om23,"Two stocks, alternative assessment (om23)",North,500
HS-30 (MP47),SB0red,P(Kobe red),0.9876,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om23,"Two stocks, alternative assessment (om23)",North,500
PR-30 (MP48),SB0red,P(Kobe red),0.9658,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om23,"Two stocks, alternative assessment (om23)",North,500
HS+20 (MP29),SBMSY,SB / SB[MSY],0,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS-20 (MP43),SBMSY,SB / SB[MSY],0,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HSsym (MP45),SBMSY,SB / SB[MSY],0,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS-30 (MP47),SBMSY,SB / SB[MSY],0,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR+20 (MP32),SBMSY,SB / SB[MSY],0,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR-20 (MP44),SBMSY,SB / SB[MSY],0,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PRsym (MP46),SBMSY,SB / SB[MSY],0,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR-30 (MP48),SBMSY,SB / SB[MSY],0,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS+20 (MP29),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.9872,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om23,"Two stocks, alternative assessment (om23)",North,500
PR+20 (MP32),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.9654,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om23,"Two stocks, alternative assessment (om23)",North,500
HS-20 (MP43),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.989,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om23,"Two stocks, alternative assessment (om23)",North,500
PR-20 (MP44),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.965,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om23,"Two stocks, alternative assessment (om23)",North,500
HSsym (MP45),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.9878,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om23,"Two stocks, alternative assessment (om23)",North,500
PRsym (MP46),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.9656,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om23,"Two stocks, alternative assessment (om23)",North,500
HS-30 (MP47),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.9884,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om23,"Two stocks, alternative assessment (om23)",North,500
PR-30 (MP48),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.9682,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om23,"Two stocks, alternative assessment (om23)",North,500
HS+20 (MP29),VB2025,VB / VB[2025],8.33467526971217e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS-20 (MP43),VB2025,VB / VB[2025],8.28770609281331e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HSsym (MP45),VB2025,VB / VB[2025],8.30343491740383e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS-30 (MP47),VB2025,VB / VB[2025],8.28770609281331e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR+20 (MP32),VB2025,VB / VB[2025],8.46188734821577e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR-20 (MP44),VB2025,VB / VB[2025],8.5359245571637e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PRsym (MP46),VB2025,VB / VB[2025],8.52527807090173e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR-30 (MP48),VB2025,VB / VB[2025],8.45633385762756e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS+20 (MP29),VBMSY,VB / VB[MSY],2.29297215953673e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS-20 (MP43),VBMSY,VB / VB[MSY],2.27177048477531e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HSsym (MP45),VBMSY,VB / VB[MSY],2.27903689807232e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
HS-30 (MP47),VBMSY,VB / VB[MSY],2.27177048477531e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR+20 (MP32),VBMSY,VB / VB[MSY],2.3334095413733e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR-20 (MP44),VBMSY,VB / VB[MSY],2.38398836947837e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PRsym (MP46),VBMSY,VB / VB[MSY],2.37028244058816e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
PR-30 (MP48),VBMSY,VB / VB[MSY],2.37028244058816e-09,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om23,"Two stocks, alternative assessment (om23)",North,500
