mp,advice_stock,iter,year,advice,application_year,previous_advice,previous_year,exclusion,reduction,flag
tun48,CJM,32,2047,1512.66865276118,2048,2099.55259620376,2046,none,0.279528097797472,1
tun48,CJM,32,2048,1058.86805693283,2049,1512.66865276118,2047,none,0.3,1
tun48,CJM,32,2049,741.207639852978,2050,1058.86805693283,2048,none,0.3,1
tun48,CJM,33,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,33,2026,726.570946220116,2027,969.5,2025,none,0.250571484043201,1
tun48,CJM,33,2027,771.909399825846,2028,726.570946220116,2026,none,-0.0624005870887034,0
tun48,CJM,33,2028,926.291279791015,2029,771.909399825846,2027,none,-0.2,0
tun48,CJM,33,2029,1111.54953574922,2030,926.291279791015,2028,none,-0.2,0
tun48,CJM,33,2030,1333.85944289906,2031,1111.54953574922,2029,none,-0.2,0
tun48,CJM,33,2031,1600.63133147887,2032,1333.85944289906,2030,none,-0.2,0
tun48,CJM,33,2032,1920.75759777465,2033,1600.63133147887,2031,none,-0.2,0
tun48,CJM,33,2033,2304.90911732958,2034,1920.75759777465,2032,none,-0.2,0
tun48,CJM,33,2034,2733.72603619983,2035,2304.90911732958,2033,none,-0.186045044312669,0
tun48,CJM,33,2035,3116.45379127999,2036,2733.72603619983,2034,none,-0.140002235049194,0
tun48,CJM,33,2036,3255.28300133273,2037,3116.45379127999,2035,none,-0.0445471742405423,0
tun48,CJM,33,2037,3035.82481390795,2038,3255.28300133273,2036,none,0.0674160087878504,0
tun48,CJM,33,2038,2875.04964166013,2039,3035.82481390795,2037,none,0.0529593050004932,0
tun48,CJM,33,2039,3104.56893310234,2040,2875.04964166013,2038,none,-0.0798314186010656,0
tun48,CJM,33,2040,3320.40398522919,2041,3104.56893310234,2039,none,-0.069521745781038,0
tun48,CJM,33,2041,3387.50163071502,2042,3320.40398522919,2040,none,-0.0202076752661149,0
tun48,CJM,33,2042,3060.42023402978,2043,3387.50163071502,2041,none,0.0965553473744598,0
tun48,CJM,33,2043,2948.14816424168,2044,3060.42023402978,2042,none,0.0366851808584023,0
tun48,CJM,33,2044,2860.02316698563,2045,2948.14816424168,2043,none,0.0298916446347325,0
tun48,CJM,33,2045,3432.02780038276,2046,2860.02316698563,2044,none,-0.2,0
tun48,CJM,33,2046,3586.37934787109,2047,3432.02780038276,2045,none,-0.0449738628198524,0
tun48,CJM,33,2047,3447.8673645632,2048,3586.37934787109,2046,none,0.0386216765914943,0
tun48,CJM,33,2048,2413.50715519424,2049,3447.8673645632,2047,none,0.3,1
tun48,CJM,33,2049,1843.11148297661,2050,2413.50715519424,2048,none,0.236334775718421,1
tun48,CJM,34,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,34,2026,726.571534905345,2027,969.5,2025,none,0.25057087683822,1
tun48,CJM,34,2027,871.885841886414,2028,726.571534905345,2026,none,-0.2,0
tun48,CJM,34,2028,1046.2630102637,2029,871.885841886414,2027,none,-0.2,0
tun48,CJM,34,2029,1255.51561231644,2030,1046.2630102637,2028,none,-0.2,0
tun48,CJM,34,2030,1506.61873477972,2031,1255.51561231644,2029,none,-0.2,0
tun48,CJM,34,2031,1807.94248173567,2032,1506.61873477972,2030,none,-0.2,0
tun48,CJM,34,2032,1911.1280012934,2033,1807.94248173567,2031,none,-0.0570734526126453,0
tun48,CJM,34,2033,2016.47437228453,2034,1911.1280012934,2032,none,-0.0551226139326277,0
tun48,CJM,34,2034,2090.15035364479,2035,2016.47437228453,2033,none,-0.0365370283763082,0
tun48,CJM,34,2035,2388.81229235783,2036,2090.15035364479,2034,none,-0.142890169691494,0
tun48,CJM,34,2036,2338.242156178,2037,2388.81229235783,2035,none,0.0211695729888917,0
tun48,CJM,34,2037,2251.12839302759,2038,2338.242156178,2036,none,0.0372560912565172,0
tun48,CJM,34,2038,1991.24274292599,2039,2251.12839302759,2037,none,0.115446835865312,0
tun48,CJM,34,2039,1951.5846193643,2040,1991.24274292599,2038,none,0.0199162677190305,0
tun48,CJM,34,2040,1799.4653635275,2041,1951.5846193643,2039,none,0.077946533461795,0
tun48,CJM,34,2041,1623.75722270524,2042,1799.4653635275,2040,none,0.0976446362256262,0
tun48,CJM,34,2042,1224.66790246277,2043,1623.75722270524,2041,none,0.24578139802056,1
tun48,CJM,34,2043,857.267531723936,2044,1224.66790246277,2042,none,0.3,1
tun48,CJM,34,2044,600.087272206755,2045,857.267531723936,2043,none,0.3,1
tun48,CJM,34,2045,565.2586201853,2046,600.087272206755,2044,none,0.0580393113377937,0
tun48,CJM,34,2046,548.860047261251,2047,565.2586201853,2045,none,0.029010743646287,0
tun48,CJM,34,2047,658.6320567135,2048,548.860047261251,2046,none,-0.2,0
tun48,CJM,34,2048,790.358468056201,2049,658.6320567135,2047,none,-0.2,0
tun48,CJM,34,2049,948.430161667441,2050,790.358468056201,2048,none,-0.2,0
tun48,CJM,35,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,35,2026,726.5726635928,2027,969.5,2025,none,0.250569712642806,1
tun48,CJM,35,2027,553.270503830568,2028,726.5726635928,2026,none,0.238520066121504,1
tun48,CJM,35,2028,663.924604596681,2029,553.270503830568,2027,none,-0.2,0
tun48,CJM,35,2029,796.709525516017,2030,663.924604596681,2028,none,-0.2,0
tun48,CJM,35,2030,956.051430619221,2031,796.709525516017,2029,none,-0.2,0
tun48,CJM,35,2031,1147.26171674306,2032,956.051430619221,2030,none,-0.2,0
tun48,CJM,35,2032,1376.71406009168,2033,1147.26171674306,2031,none,-0.2,0
tun48,CJM,35,2033,1652.05687211001,2034,1376.71406009168,2032,none,-0.2,0
tun48,CJM,35,2034,1982.46824653202,2035,1652.05687211001,2033,none,-0.2,0
tun48,CJM,35,2035,2315.28911771329,2036,1982.46824653202,2034,none,-0.167882069114338,0
tun48,CJM,35,2036,2459.52427292453,2037,2315.28911771329,2035,none,-0.0622968225038367,0
tun48,CJM,35,2037,2401.18906646661,2038,2459.52427292453,2036,none,0.0237180852818183,0
tun48,CJM,35,2038,2164.92433897785,2039,2401.18906646661,2037,none,0.0983948872615976,0
tun48,CJM,35,2039,2116.56266740119,2040,2164.92433897785,2038,none,0.0223387352185673,0
tun48,CJM,35,2040,1991.7188276942,2041,2116.56266740119,2039,none,0.058984239696656,0
tun48,CJM,35,2041,1894.73355747701,2042,1991.7188276942,2040,none,0.048694257878494,0
tun48,CJM,35,2042,1633.8276876588,2043,1894.73355747701,2041,none,0.137700558893157,0
tun48,CJM,35,2043,1549.23484126005,2044,1633.8276876588,2042,none,0.0517758678211457,0
tun48,CJM,35,2044,1205.44348460285,2045,1549.23484126005,2043,none,0.221910421519814,1
tun48,CJM,35,2045,843.810439221998,2046,1205.44348460285,2044,none,0.3,1
tun48,CJM,35,2046,590.667307455398,2047,843.810439221998,2045,none,0.3,1
tun48,CJM,35,2047,413.467115218779,2048,590.667307455398,2046,none,0.3,1
tun48,CJM,35,2048,315.423037556863,2049,413.467115218779,2047,none,0.237126663894509,1
tun48,CJM,35,2049,301.373910377423,2050,315.423037556863,2048,none,0.0445405867886466,0
tun48,CJM,36,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,36,2026,726.570359936976,2027,969.5,2025,none,0.250572088770526,1
tun48,CJM,36,2027,508.599251955883,2028,726.570359936976,2026,none,0.3,1
tun48,CJM,36,2028,610.319102347059,2029,508.599251955883,2027,none,-0.2,0
tun48,CJM,36,2029,732.382922816471,2030,610.319102347059,2028,none,-0.2,0
tun48,CJM,36,2030,878.859507379766,2031,732.382922816471,2029,none,-0.2,0
tun48,CJM,36,2031,1054.63140885572,2032,878.859507379766,2030,none,-0.2,0
tun48,CJM,36,2032,1265.55769062686,2033,1054.63140885572,2031,none,-0.2,0
tun48,CJM,36,2033,1518.66922875223,2034,1265.55769062686,2032,none,-0.2,0
tun48,CJM,36,2034,1711.76910206861,2035,1518.66922875223,2033,none,-0.127150711728736,0
tun48,CJM,36,2035,1764.79973118346,2036,1711.76910206861,2034,none,-0.0309800130465956,0
tun48,CJM,36,2036,1797.79381169877,2037,1764.79973118346,2035,none,-0.0186956513718362,0
tun48,CJM,36,2037,1800.48347113661,2038,1797.79381169877,2036,none,-0.00149608893986475,0
tun48,CJM,36,2038,1938.43993229163,2039,1800.48347113661,2037,none,-0.0766218981549025,0
tun48,CJM,36,2039,2139.22595893819,2040,1938.43993229163,2038,none,-0.103581247632057,0
tun48,CJM,36,2040,2021.3457188196,2041,2139.22595893819,2039,none,0.0551041556064065,0
tun48,CJM,36,2041,2122.26822935105,2042,2021.3457188196,2040,none,-0.0499283767204266,0
tun48,CJM,36,2042,2072.73535091163,2043,2122.26822935105,2041,none,0.0233395938149448,0
tun48,CJM,36,2043,2376.22273307442,2044,2072.73535091163,2042,none,-0.146418780395341,0
tun48,CJM,36,2044,2562.2142876711,2045,2376.22273307442,2043,none,-0.0782719363836884,0
tun48,CJM,36,2045,2730.8167684837,2046,2562.2142876711,2044,none,-0.0658034269904326,0
tun48,CJM,36,2046,3050.51111924906,2047,2730.8167684837,2045,none,-0.117069132742608,0
tun48,CJM,36,2047,3660.61334309888,2048,3050.51111924906,2046,none,-0.2,0
tun48,CJM,36,2048,4319.25713683328,2049,3660.61334309888,2047,none,-0.179927168482873,0
tun48,CJM,36,2049,4820.81710297559,2050,4319.25713683328,2048,none,-0.116121812212836,0
tun48,CJM,37,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,37,2026,726.570538174304,2027,969.5,2025,none,0.250571904925938,1
tun48,CJM,37,2027,704.254646763072,2028,726.570538174304,2026,none,0.0307140053700861,0
tun48,CJM,37,2028,845.105576115686,2029,704.254646763072,2027,none,-0.2,0
tun48,CJM,37,2029,1014.12669133882,2030,845.105576115686,2028,none,-0.2,0
tun48,CJM,37,2030,1216.95202960659,2031,1014.12669133882,2029,none,-0.2,0
tun48,CJM,37,2031,1460.34243552791,2032,1216.95202960659,2030,none,-0.2,0
tun48,CJM,37,2032,1752.41092263349,2033,1460.34243552791,2031,none,-0.2,0
tun48,CJM,37,2033,2102.89310716018,2034,1752.41092263349,2032,none,-0.2,0
tun48,CJM,37,2034,2312.94782958912,2035,2102.89310716018,2033,none,-0.0998884449778796,0
tun48,CJM,37,2035,2283.34492900662,2036,2312.94782958912,2034,none,0.0127987757457338,0
tun48,CJM,37,2036,2546.27561084395,2037,2283.34492900662,2035,none,-0.11515153864717,0
tun48,CJM,37,2037,2691.23779871011,2038,2546.27561084395,2036,none,-0.0569310671825172,0
tun48,CJM,37,2038,2735.53160563038,2039,2691.23779871011,2037,none,-0.0164585258654948,0
tun48,CJM,37,2039,2930.37601773094,2040,2735.53160563038,2038,none,-0.0712272567787284,0
tun48,CJM,37,2040,3225.78975328401,2041,2930.37601773094,2039,none,-0.100810863099343,0
tun48,CJM,37,2041,3355.58833524189,2042,3225.78975328401,2040,none,-0.0402377686970263,0
tun48,CJM,37,2042,3109.10076131731,2043,3355.58833524189,2041,none,0.0734558441915694,0
tun48,CJM,37,2043,2851.71931802292,2044,3109.10076131731,2042,none,0.0827832428259224,0
tun48,CJM,37,2044,2595.17160455439,2045,2851.71931802292,2043,none,0.0899624699552806,0
tun48,CJM,37,2045,2370.46000303431,2046,2595.17160455439,2044,none,0.0865883401027235,0
tun48,CJM,37,2046,2507.08212046111,2047,2370.46000303431,2045,none,-0.057635276381766,0
tun48,CJM,37,2047,2956.38863654734,2048,2507.08212046111,2046,none,-0.179214917780032,0
tun48,CJM,37,2048,3226.99624089176,2049,2956.38863654734,2047,none,-0.0915331634681364,0
tun48,CJM,37,2049,3178.05364615625,2050,3226.99624089176,2048,none,0.0151666103961701,0
tun48,CJM,38,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,38,2026,726.570197192697,2027,969.5,2025,none,0.25057225663466,1
tun48,CJM,38,2027,575.304844332668,2028,726.570197192697,2026,none,0.208190968256728,1
tun48,CJM,38,2028,690.365813199201,2029,575.304844332668,2027,none,-0.2,0
tun48,CJM,38,2029,828.438975839041,2030,690.365813199201,2028,none,-0.2,0
tun48,CJM,38,2030,994.126771006849,2031,828.438975839041,2029,none,-0.2,0
tun48,CJM,38,2031,1192.95212520822,2032,994.126771006849,2030,none,-0.2,0
tun48,CJM,38,2032,1431.54255024986,2033,1192.95212520822,2031,none,-0.2,0
tun48,CJM,38,2033,1717.85106029984,2034,1431.54255024986,2032,none,-0.2,0
tun48,CJM,38,2034,2061.4212723598,2035,1717.85106029984,2033,none,-0.2,0
tun48,CJM,38,2035,2473.70552683176,2036,2061.4212723598,2034,none,-0.2,0
tun48,CJM,38,2036,2844.60077669507,2037,2473.70552683176,2035,none,-0.149935085579217,0
tun48,CJM,38,2037,3121.87121175505,2038,2844.60077669507,2036,none,-0.0974725301812396,0
tun48,CJM,38,2038,3513.82240613191,2039,3121.87121175505,2037,none,-0.125550084481708,0
tun48,CJM,38,2039,3500.54996018285,2040,3513.82240613191,2038,none,0.00377721023290922,0
tun48,CJM,38,2040,3404.07513268315,2041,3500.54996018285,2039,none,0.0275599058996594,0
tun48,CJM,38,2041,3117.26182108771,2042,3404.07513268315,2040,none,0.0842558699253417,0
tun48,CJM,38,2042,2965.47946066804,2043,3117.26182108771,2041,none,0.0486909246419036,0
tun48,CJM,38,2043,2815.01128527607,2044,2965.47946066804,2042,none,0.0507399148730151,0
tun48,CJM,38,2044,2600.33222922804,2045,2815.01128527607,2043,none,0.0762622363792688,0
tun48,CJM,38,2045,2294.16300420022,2046,2600.33222922804,2044,none,0.117742349068494,0
tun48,CJM,38,2046,1952.89130997169,2047,2294.16300420022,2045,none,0.148756515384355,0
tun48,CJM,38,2047,1694.42217636788,2048,1952.89130997169,2046,none,0.132352032232434,0
tun48,CJM,38,2048,1640.49303318256,2049,1694.42217636788,2047,none,0.031827453593008,0
tun48,CJM,38,2049,1890.33632589397,2050,1640.49303318256,2048,none,-0.152297685913796,0
tun48,CJM,39,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,39,2026,726.570394273286,2027,969.5,2025,none,0.250572053354012,1
tun48,CJM,39,2027,652.336943696114,2028,726.570394273286,2026,none,0.10216966058935,0
tun48,CJM,39,2028,782.804332435337,2029,652.336943696114,2027,none,-0.2,0
tun48,CJM,39,2029,939.365198922404,2030,782.804332435337,2028,none,-0.2,0
tun48,CJM,39,2030,1127.23823870689,2031,939.365198922404,2029,none,-0.2,0
tun48,CJM,39,2031,1352.68588644826,2032,1127.23823870689,2030,none,-0.2,0
tun48,CJM,39,2032,1578.28002969811,2033,1352.68588644826,2031,none,-0.166774966390894,0
tun48,CJM,39,2033,1551.44870813906,2034,1578.28002969811,2032,none,0.0170003554845577,0
tun48,CJM,39,2034,1583.69341333426,2035,1551.44870813906,2033,none,-0.0207836101999601,0
tun48,CJM,39,2035,1760.89590697474,2036,1583.69341333426,2034,none,-0.111891918062225,0
tun48,CJM,39,2036,1800.3837742991,2037,1760.89590697474,2035,none,-0.0224248731386978,0
tun48,CJM,39,2037,1730.00173409289,2038,1800.3837742991,2036,none,0.0390927985526935,0
tun48,CJM,39,2038,1649.47648956778,2039,1730.00173409289,2037,none,0.0465463374621001,0
tun48,CJM,39,2039,1422.54930889486,2040,1649.47648956778,2038,none,0.137575274402595,0
tun48,CJM,39,2040,995.784516226405,2041,1422.54930889486,2039,none,0.3,1
tun48,CJM,39,2041,818.677436555875,2042,995.784516226405,2040,none,0.177856832260949,0
tun48,CJM,39,2042,982.41292386705,2043,818.677436555875,2041,none,-0.2,0
tun48,CJM,39,2043,1178.89550864046,2044,982.41292386705,2042,none,-0.2,0
tun48,CJM,39,2044,1414.67461036855,2045,1178.89550864046,2043,none,-0.2,0
tun48,CJM,39,2045,1697.60953244226,2046,1414.67461036855,2044,none,-0.2,0
tun48,CJM,39,2046,2037.13143893071,2047,1697.60953244226,2045,none,-0.2,0
tun48,CJM,39,2047,2213.33260367862,2048,2037.13143893071,2046,none,-0.0864947451993521,0
tun48,CJM,39,2048,2300.81639747466,2049,2213.33260367862,2047,none,-0.0395258234802343,0
tun48,CJM,39,2049,2510.35153897931,2050,2300.81639747466,2048,none,-0.0910699096784202,0
tun48,CJM,40,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,40,2026,726.571233586496,2027,969.5,2025,none,0.250571187636414,1
tun48,CJM,40,2027,871.885480303796,2028,726.571233586496,2026,none,-0.2,0
tun48,CJM,40,2028,1046.26257636456,2029,871.885480303796,2027,none,-0.2,0
tun48,CJM,40,2029,1255.51509163747,2030,1046.26257636456,2028,none,-0.2,0
tun48,CJM,40,2030,1506.61810996496,2031,1255.51509163747,2029,none,-0.2,0
tun48,CJM,40,2031,1657.19495182798,2032,1506.61810996496,2030,none,-0.0999436027398623,0
tun48,CJM,40,2032,1666.29688511356,2033,1657.19495182798,2031,none,-0.00549237328748831,0
tun48,CJM,40,2033,1822.89277002115,2034,1666.29688511356,2032,none,-0.0939783818277462,0
tun48,CJM,40,2034,2187.47132402537,2035,1822.89277002115,2033,none,-0.2,0
tun48,CJM,40,2035,2582.82859366496,2036,2187.47132402537,2034,none,-0.180737121121229,0
tun48,CJM,40,2036,2734.69984520507,2037,2582.82859366496,2035,none,-0.0588003601604112,0
tun48,CJM,40,2037,2890.7037190785,2038,2734.69984520507,2036,none,-0.0570460681990244,0
tun48,CJM,40,2038,2804.79233678972,2039,2890.7037190785,2037,none,0.0297198850652765,0
tun48,CJM,40,2039,3251.93891534662,2040,2804.79233678972,2038,none,-0.159422347491397,0
tun48,CJM,40,2040,3321.42553836551,2041,3251.93891534662,2039,none,-0.0213677516176494,0
tun48,CJM,40,2041,3374.4990659667,2042,3321.42553836551,2040,none,-0.0159791411814405,0
tun48,CJM,40,2042,2779.04137354558,2043,3374.4990659667,2041,none,0.17645809964109,0
tun48,CJM,40,2043,2561.04473423109,2044,2779.04137354558,2042,none,0.0784431068172138,0
tun48,CJM,40,2044,2217.38053740868,2045,2561.04473423109,2043,none,0.134189064419288,0
tun48,CJM,40,2045,2153.85768309707,2046,2217.38053740868,2044,none,0.0286477008523924,0
tun48,CJM,40,2046,1998.99624344775,2047,2153.85768309707,2045,none,0.0718995692541051,0
tun48,CJM,40,2047,1958.44795359386,2048,1998.99624344775,2046,none,0.0202843251891011,0
tun48,CJM,40,2048,1883.3841643779,2049,1958.44795359386,2047,none,0.0383282022267792,0
tun48,CJM,40,2049,1774.80074667748,2050,1883.3841643779,2048,none,0.0576533559929796,0
tun48,CJM,41,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,41,2026,726.569984437623,2027,969.5,2025,none,0.250572476082906,1
tun48,CJM,41,2027,871.883981325148,2028,726.569984437623,2026,none,-0.2,0
tun48,CJM,41,2028,1046.26077759018,2029,871.883981325148,2027,none,-0.2,0
tun48,CJM,41,2029,1255.51293310821,2030,1046.26077759018,2028,none,-0.2,0
tun48,CJM,41,2030,1198.22469407777,2031,1255.51293310821,2029,none,0.0456293499809796,0
tun48,CJM,41,2031,1279.68310329789,2032,1198.22469407777,2030,none,-0.0679825825846558,0
tun48,CJM,41,2032,1535.61972395747,2033,1279.68310329789,2031,none,-0.2,0
tun48,CJM,41,2033,1842.74366874896,2034,1535.61972395747,2032,none,-0.2,0
tun48,CJM,41,2034,2211.29240249875,2035,1842.74366874896,2033,none,-0.2,0
tun48,CJM,41,2035,2586.80351446256,2036,2211.29240249875,2034,none,-0.169815222780796,0
tun48,CJM,41,2036,1895.33542832047,2037,2586.80351446256,2035,none,0.267305994551254,1
tun48,CJM,41,2037,1667.47171980466,2038,1895.33542832047,2036,none,0.120223420673208,0
tun48,CJM,41,2038,1573.26321462906,2039,1667.47171980466,2037,none,0.0564978128604419,0
tun48,CJM,41,2039,1543.53848507457,2040,1573.26321462906,2038,none,0.0188936786153097,0
tun48,CJM,41,2040,1544.92762910593,2041,1543.53848507457,2039,none,-0.0008999736934312,0
tun48,CJM,41,2041,1534.57267216613,2042,1544.92762910593,2040,none,0.00670255146242682,0
tun48,CJM,41,2042,1686.90023891338,2043,1534.57267216613,2041,none,-0.0992638338412726,0
tun48,CJM,41,2043,1916.88771035578,2044,1686.90023891338,2042,none,-0.136337328157914,0
tun48,CJM,41,2044,2227.01385580147,2045,1916.88771035578,2043,none,-0.161786287099798,0
tun48,CJM,41,2045,2155.34652023277,2046,2227.01385580147,2044,none,0.0321809113948723,0
tun48,CJM,41,2046,2122.29308262067,2047,2155.34652023277,2045,none,0.0153355561631605,0
tun48,CJM,41,2047,1964.68969755093,2048,2122.29308262067,2046,none,0.074260895613497,0
tun48,CJM,41,2048,1952.4239481867,2049,1964.68969755093,2047,none,0.00624309751281105,0
tun48,CJM,41,2049,1754.783674743,2050,1952.4239481867,2048,none,0.101228154688053,0
tun48,CJM,42,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,42,2026,726.571063769715,2027,969.5,2025,none,0.250571362795549,1
tun48,CJM,42,2027,691.853294917617,2028,726.571063769715,2026,none,0.0477830326354722,0
tun48,CJM,42,2028,717.283803291504,2029,691.853294917617,2027,none,-0.0367570821165424,0
tun48,CJM,42,2029,858.826996403409,2030,717.283803291504,2028,none,-0.197332203044855,0
tun48,CJM,42,2030,1030.59239568409,2031,858.826996403409,2029,none,-0.2,0
tun48,CJM,42,2031,1236.71087482091,2032,1030.59239568409,2030,none,-0.2,0
tun48,CJM,42,2032,1484.05304978509,2033,1236.71087482091,2031,none,-0.2,0
tun48,CJM,42,2033,1780.86365974211,2034,1484.05304978509,2032,none,-0.2,0
tun48,CJM,42,2034,1958.63866533521,2035,1780.86365974211,2033,none,-0.0998251632687304,0
tun48,CJM,42,2035,1984.99931926276,2036,1958.63866533521,2034,none,-0.0134586610558081,0
tun48,CJM,42,2036,2054.10206930728,2037,1984.99931926276,2035,none,-0.0348124804748964,0
tun48,CJM,42,2037,2200.80724086845,2038,2054.10206930728,2036,none,-0.0714205850591694,0
tun48,CJM,42,2038,2256.30723164302,2039,2200.80724086845,2037,none,-0.0252180153463442,0
tun48,CJM,42,2039,2327.75145666868,2040,2256.30723164302,2038,none,-0.0316642272930328,0
tun48,CJM,42,2040,2219.08921129206,2041,2327.75145666868,2039,none,0.0466812060477169,0
tun48,CJM,42,2041,2025.31147821666,2042,2219.08921129206,2040,none,0.0873230927757813,0
tun48,CJM,42,2042,1674.53902281877,2043,2025.31147821666,2041,none,0.17319432550037,0
tun48,CJM,42,2043,1533.91220904372,2044,1674.53902281877,2042,none,0.0839794187288222,0
tun48,CJM,42,2044,1128.23641883158,2045,1533.91220904372,2043,none,0.26447132229624,1
tun48,CJM,42,2045,860.79403490186,2046,1128.23641883158,2044,none,0.237044629534907,1
tun48,CJM,42,2046,1032.95284188223,2047,860.79403490186,2045,none,-0.2,0
tun48,CJM,42,2047,1239.54341025868,2048,1032.95284188223,2046,none,-0.2,0
tun48,CJM,42,2048,1487.45209231041,2049,1239.54341025868,2047,none,-0.2,0
tun48,CJM,42,2049,1587.05726803832,2050,1487.45209231041,2048,none,-0.0669636193614771,0
tun48,CJM,43,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,43,2026,726.570406241379,2027,969.5,2025,none,0.250572041009408,1
tun48,CJM,43,2027,523.8740031624,2028,726.570406241379,2026,none,0.278976959889611,1
tun48,CJM,43,2028,585.521813708428,2029,523.8740031624,2027,none,-0.117676789025391,0
tun48,CJM,43,2029,535.617175441521,2030,585.521813708428,2028,none,0.0852310487816577,0
tun48,CJM,43,2030,592.225994682278,2031,535.617175441521,2029,none,-0.105688954418039,0
tun48,CJM,43,2031,583.766012910873,2032,592.225994682278,2030,none,0.0142850564604887,0
tun48,CJM,43,2032,526.633036825166,2033,583.766012910873,2031,none,0.0978696512337555,0
tun48,CJM,43,2033,500.790603613311,2034,526.633036825166,2032,none,0.0490710445505804,0
tun48,CJM,43,2034,418.201543687802,2035,500.790603613311,2033,none,0.164917351343278,0
tun48,CJM,43,2035,446.523727656282,2036,418.201543687802,2034,none,-0.0677237671547739,0
tun48,CJM,43,2036,513.475220134601,2037,446.523727656282,2035,none,-0.149939383579312,0
tun48,CJM,43,2037,616.170264161521,2038,513.475220134601,2036,none,-0.2,0
tun48,CJM,43,2038,739.404316993826,2039,616.170264161521,2037,none,-0.2,0
tun48,CJM,43,2039,887.285180392591,2040,739.404316993826,2038,none,-0.2,0
tun48,CJM,43,2040,1064.74221647111,2041,887.285180392591,2039,none,-0.2,0
tun48,CJM,43,2041,1277.69065976533,2042,1064.74221647111,2040,none,-0.2,0
tun48,CJM,43,2042,1533.2287917184,2043,1277.69065976533,2041,none,-0.2,0
tun48,CJM,43,2043,1826.96514253672,2044,1533.2287917184,2042,none,-0.19158024712614,0
tun48,CJM,43,2044,1796.99065196725,2045,1826.96514253672,2043,none,0.0164067118039561,0
tun48,CJM,43,2045,1568.22508095085,2046,1796.99065196725,2044,none,0.127304819736241,0
tun48,CJM,43,2046,1097.75755666559,2047,1568.22508095085,2045,none,0.3,1
tun48,CJM,43,2047,768.430289665914,2048,1097.75755666559,2046,none,0.3,1
tun48,CJM,43,2048,537.90120276614,2049,768.430289665914,2047,none,0.3,1
tun48,CJM,43,2049,376.530841936298,2050,537.90120276614,2048,none,0.3,1
tun48,CJM,44,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,44,2026,726.571079416337,2027,969.5,2025,none,0.250571346656693,1
tun48,CJM,44,2027,716.442552041126,2028,726.571079416337,2026,none,0.0139401741442099,0
tun48,CJM,44,2028,859.731062449352,2029,716.442552041126,2027,none,-0.2,0
tun48,CJM,44,2029,1031.67727493922,2030,859.731062449352,2028,none,-0.2,0
tun48,CJM,44,2030,1238.01272992707,2031,1031.67727493922,2029,none,-0.2,0
tun48,CJM,44,2031,1485.61527591248,2032,1238.01272992707,2030,none,-0.2,0
tun48,CJM,44,2032,1782.73833109498,2033,1485.61527591248,2031,none,-0.2,0
tun48,CJM,44,2033,2139.28599731397,2034,1782.73833109498,2032,none,-0.2,0
tun48,CJM,44,2034,2324.04000948396,2035,2139.28599731397,2033,none,-0.0863624650476684,0
tun48,CJM,44,2035,2478.83960189564,2036,2324.04000948396,2034,none,-0.06660797222938,0
tun48,CJM,44,2036,2463.08044935626,2037,2478.83960189564,2035,none,0.00635747166832856,0
tun48,CJM,44,2037,2247.94090904965,2038,2463.08044935626,2036,none,0.0873457220460799,0
tun48,CJM,44,2038,2095.17121910748,2039,2247.94090904965,2037,none,0.0679598335201611,0
tun48,CJM,44,2039,1858.11498953027,2040,2095.17121910748,2038,none,0.113144084557533,0
tun48,CJM,44,2040,2000.55641613402,2041,1858.11498953027,2039,none,-0.0766591020503831,0
tun48,CJM,44,2041,2019.2189687526,2042,2000.55641613402,2040,none,-0.00932868099498485,0
tun48,CJM,44,2042,1972.99426546546,2043,2019.2189687526,2041,none,0.0228923677929287,0
tun48,CJM,44,2043,1469.96151378503,2044,1972.99426546546,2042,none,0.254959054106403,1
tun48,CJM,44,2044,1159.70226974505,2045,1469.96151378503,2043,none,0.211066236177222,1
tun48,CJM,44,2045,1391.64272369406,2046,1159.70226974505,2044,none,-0.2,0
tun48,CJM,44,2046,1669.97126843288,2047,1391.64272369406,2045,none,-0.2,0
tun48,CJM,44,2047,1836.28216332975,2048,1669.97126843288,2046,none,-0.099589075597059,0
tun48,CJM,44,2048,2104.55777356096,2049,1836.28216332975,2047,none,-0.146097160658979,0
tun48,CJM,44,2049,2295.58691343146,2050,2104.55777356096,2048,none,-0.0907692543632452,0
tun48,CJM,45,2025,969.5,2026,,,no_previous_advice,,
tun48,CJM,45,2026,726.57133404258,2027,969.5,2025,none,0.250571084020031,1
tun48,CJM,45,2027,652.041761941071,2028,726.57133404258,2026,none,0.102577088593398,0
tun48,CJM,45,2028,782.450114329286,2029,652.041761941071,2027,none,-0.2,0
